-----------------------------------------------------------
Server listening on 5201
-----------------------------------------------------------
Accepted connection from 192.168.2.4, port 53158
[  5] local 192.168.2.5 port 5201 connected to 192.168.2.4 port 41773
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-1.00   sec  1.94 MBytes  16.3 Mbits/sec  1.506 ms  0/1404 (0%)  
[  5]   1.00-2.00   sec  1.99 MBytes  16.7 Mbits/sec  1.104 ms  0/1438 (0%)  
[  5]   2.00-3.00   sec  1.99 MBytes  16.7 Mbits/sec  1.123 ms  0/1442 (0%)  
[  5]   3.00-4.00   sec  1.97 MBytes  16.6 Mbits/sec  1.035 ms  0/1430 (0%)  
[  5]   4.00-5.00   sec  1.98 MBytes  16.6 Mbits/sec  1.084 ms  0/1431 (0%)  
[  5]   5.00-6.00   sec  1.96 MBytes  16.5 Mbits/sec  1.399 ms  0/1422 (0%)  
[  5]   6.00-7.00   sec  1.98 MBytes  16.6 Mbits/sec  1.079 ms  0/1437 (0%)  
[  5]   7.00-8.00   sec  1.96 MBytes  16.4 Mbits/sec  1.227 ms  0/1418 (0%)  
[  5]   8.00-9.00   sec  1.97 MBytes  16.6 Mbits/sec  1.148 ms  0/1429 (0%)  
[  5]   9.00-10.00  sec  1.95 MBytes  16.3 Mbits/sec  1.591 ms  0/1410 (0%)  
[  5]  10.00-11.00  sec  1.97 MBytes  16.5 Mbits/sec  1.171 ms  0/1426 (0%)  
[  5]  11.00-12.00  sec  1.99 MBytes  16.7 Mbits/sec  1.014 ms  0/1441 (0%)  
[  5]  12.00-13.00  sec  1.96 MBytes  16.4 Mbits/sec  1.204 ms  0/1418 (0%)  
[  5]  13.00-14.00  sec  1.96 MBytes  16.4 Mbits/sec  1.117 ms  0/1419 (0%)  
[  5]  14.00-15.00  sec  1.97 MBytes  16.5 Mbits/sec  1.151 ms  0/1427 (0%)  
[  5]  15.00-16.00  sec  1.97 MBytes  16.5 Mbits/sec  1.458 ms  0/1424 (0%)  
[  5]  16.00-17.00  sec  1.95 MBytes  16.4 Mbits/sec  1.627 ms  0/1414 (0%)  
[  5]  17.00-18.00  sec  1.97 MBytes  16.5 Mbits/sec  1.086 ms  0/1426 (0%)  
[  5]  18.00-19.00  sec  1.96 MBytes  16.5 Mbits/sec  1.579 ms  0/1421 (0%)  
[  5]  19.00-20.00  sec  1.97 MBytes  16.5 Mbits/sec  1.092 ms  0/1427 (0%)  
[  5]  20.00-21.00  sec  1.91 MBytes  16.1 Mbits/sec  1.239 ms  0/1386 (0%)  
[  5]  21.00-22.00  sec  1.85 MBytes  15.5 Mbits/sec  1.153 ms  0/1342 (0%)  
[  5]  22.00-23.00  sec  1.84 MBytes  15.5 Mbits/sec  1.391 ms  0/1334 (0%)  
[  5]  23.00-24.00  sec  1.76 MBytes  14.8 Mbits/sec  1.251 ms  0/1277 (0%)  
[  5]  24.00-25.00  sec  1.90 MBytes  15.9 Mbits/sec  1.635 ms  0/1373 (0%)  
[  5]  25.00-26.00  sec  1.91 MBytes  16.0 Mbits/sec  1.265 ms  0/1384 (0%)  
[  5]  26.00-27.00  sec  1.96 MBytes  16.4 Mbits/sec  1.030 ms  0/1419 (0%)  
[  5]  27.00-28.00  sec  1.91 MBytes  16.0 Mbits/sec  1.520 ms  0/1383 (0%)  
[  5]  28.00-29.00  sec  1.97 MBytes  16.5 Mbits/sec  1.122 ms  0/1426 (0%)  
[  5]  29.00-30.00  sec  1.96 MBytes  16.4 Mbits/sec  1.109 ms  0/1417 (0%)  
[  5]  30.00-31.00  sec  1.92 MBytes  16.1 Mbits/sec  1.037 ms  0/1390 (0%)  
[  5]  31.00-32.00  sec  1.89 MBytes  15.8 Mbits/sec  1.088 ms  0/1366 (0%)  
[  5]  32.00-33.00  sec  1.97 MBytes  16.5 Mbits/sec  1.255 ms  0/1426 (0%)  
[  5]  33.00-34.00  sec  1.93 MBytes  16.1 Mbits/sec  1.046 ms  0/1394 (0%)  
[  5]  34.00-35.00  sec  1.94 MBytes  16.3 Mbits/sec  1.119 ms  0/1403 (0%)  
[  5]  35.00-36.00  sec  1.96 MBytes  16.4 Mbits/sec  1.018 ms  0/1419 (0%)  
[  5]  36.00-37.00  sec  1.96 MBytes  16.4 Mbits/sec  1.296 ms  0/1418 (0%)  
[  5]  37.00-38.00  sec  1.96 MBytes  16.4 Mbits/sec  1.250 ms  0/1417 (0%)  
[  5]  38.00-39.00  sec  1.97 MBytes  16.5 Mbits/sec  1.077 ms  0/1427 (0%)  
[  5]  39.00-40.00  sec  1.92 MBytes  16.1 Mbits/sec  1.177 ms  0/1393 (0%)  
[  5]  40.00-41.00  sec  1.96 MBytes  16.4 Mbits/sec  1.088 ms  0/1416 (0%)  
[  5]  41.00-42.00  sec  1.58 MBytes  13.3 Mbits/sec  1.292 ms  0/1145 (0%)  
[  5]  42.00-43.00  sec  1.88 MBytes  15.8 Mbits/sec  1.204 ms  0/1364 (0%)  
[  5]  43.00-44.00  sec  1.88 MBytes  15.8 Mbits/sec  1.193 ms  0/1363 (0%)  
[  5]  44.00-45.00  sec  1.90 MBytes  15.9 Mbits/sec  1.473 ms  0/1373 (0%)  
[  5]  45.00-46.00  sec  1.88 MBytes  15.8 Mbits/sec  1.042 ms  0/1360 (0%)  
[  5]  46.00-47.00  sec  1.85 MBytes  15.5 Mbits/sec  1.438 ms  0/1340 (0%)  
[  5]  47.00-48.00  sec  1.82 MBytes  15.3 Mbits/sec  1.251 ms  0/1321 (0%)  
[  5]  48.00-49.00  sec  1.57 MBytes  13.2 Mbits/sec  1.774 ms  0/1136 (0%)  
[  5]  49.00-50.00  sec  1.48 MBytes  12.4 Mbits/sec  1.861 ms  0/1070 (0%)  
[  5]  50.00-51.00  sec  1.77 MBytes  14.9 Mbits/sec  1.390 ms  0/1282 (0%)  
[  5]  51.00-52.00  sec  1.67 MBytes  14.0 Mbits/sec  2.069 ms  0/1209 (0%)  
[  5]  52.00-53.00  sec  1.67 MBytes  14.0 Mbits/sec  1.668 ms  0/1209 (0%)  
[  5]  53.00-54.00  sec  1.48 MBytes  12.4 Mbits/sec  3.195 ms  0/1073 (0%)  
[  5]  54.00-55.00  sec  1.64 MBytes  13.7 Mbits/sec  2.345 ms  0/1186 (0%)  
[  5]  55.00-56.00  sec  1.56 MBytes  13.1 Mbits/sec  1.573 ms  0/1129 (0%)  
[  5]  56.00-57.00  sec  1.53 MBytes  12.8 Mbits/sec  1.213 ms  0/1109 (0%)  
[  5]  57.00-58.00  sec  1.50 MBytes  12.6 Mbits/sec  1.727 ms  0/1087 (0%)  
[  5]  58.00-59.00  sec  1.53 MBytes  12.9 Mbits/sec  1.405 ms  0/1111 (0%)  
[  5]  59.00-60.00  sec  1.43 MBytes  12.0 Mbits/sec  1.519 ms  0/1039 (0%)  
[  5]  60.00-61.00  sec  1.44 MBytes  12.1 Mbits/sec  2.398 ms  0/1041 (0%)  
[  5]  61.00-62.00  sec  1.43 MBytes  12.0 Mbits/sec  1.207 ms  0/1039 (0%)  
[  5]  62.00-63.00  sec  1.42 MBytes  11.9 Mbits/sec  1.161 ms  0/1027 (0%)  
[  5]  63.00-64.00  sec  1.42 MBytes  11.9 Mbits/sec  2.337 ms  0/1027 (0%)  
[  5]  64.00-65.00  sec  1.47 MBytes  12.4 Mbits/sec  1.179 ms  0/1068 (0%)  
[  5]  65.00-66.00  sec  1.43 MBytes  12.0 Mbits/sec  1.474 ms  0/1034 (0%)  
[  5]  66.00-67.00  sec  1.40 MBytes  11.8 Mbits/sec  1.785 ms  0/1016 (0%)  
[  5]  67.00-68.00  sec  1.37 MBytes  11.5 Mbits/sec  2.098 ms  0/991 (0%)  
[  5]  68.00-69.00  sec  1.33 MBytes  11.1 Mbits/sec  2.164 ms  0/961 (0%)  
[  5]  69.00-70.00  sec  1.35 MBytes  11.3 Mbits/sec  1.228 ms  0/977 (0%)  
[  5]  70.00-71.00  sec  1.33 MBytes  11.1 Mbits/sec  1.375 ms  0/961 (0%)  
[  5]  71.00-72.00  sec  1.36 MBytes  11.4 Mbits/sec  1.378 ms  0/988 (0%)  
[  5]  72.00-73.00  sec  1.28 MBytes  10.7 Mbits/sec  1.653 ms  0/924 (0%)  
[  5]  73.00-74.00  sec  1.30 MBytes  10.9 Mbits/sec  1.397 ms  0/943 (0%)  
[  5]  74.00-75.00  sec  1.85 MBytes  15.5 Mbits/sec  1.167 ms  0/1338 (0%)  
[  5]  75.00-75.05  sec   156 KBytes  24.9 Mbits/sec  0.628 ms  0/110 (0%)  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-75.05  sec   133 MBytes  14.8 Mbits/sec  0.628 ms  0/96065 (0%)  receiver
