-----------------------------------------------------------
Server listening on 5201
-----------------------------------------------------------
Accepted connection from 192.168.2.4, port 52868
[  5] local 192.168.2.5 port 5201 connected to 192.168.2.4 port 37212
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-1.00   sec  1.82 MBytes  15.2 Mbits/sec  1.316 ms  0/1316 (0%)  
[  5]   1.00-2.00   sec  1.94 MBytes  16.3 Mbits/sec  1.203 ms  0/1405 (0%)  
[  5]   2.00-3.00   sec  1.95 MBytes  16.3 Mbits/sec  1.139 ms  0/1409 (0%)  
[  5]   3.00-4.00   sec  1.94 MBytes  16.3 Mbits/sec  1.090 ms  0/1403 (0%)  
[  5]   4.00-5.00   sec  1.96 MBytes  16.4 Mbits/sec  1.057 ms  0/1417 (0%)  
[  5]   5.00-6.00   sec  1.85 MBytes  15.5 Mbits/sec  1.123 ms  0/1340 (0%)  
[  5]   6.00-7.00   sec  1.67 MBytes  14.0 Mbits/sec  1.335 ms  0/1210 (0%)  
[  5]   7.00-8.00   sec  1.98 MBytes  16.6 Mbits/sec  1.264 ms  0/1435 (0%)  
[  5]   8.00-9.00   sec  1.80 MBytes  15.1 Mbits/sec  1.233 ms  0/1307 (0%)  
[  5]   9.00-10.00  sec  1.90 MBytes  16.0 Mbits/sec  1.577 ms  0/1377 (0%)  
[  5]  10.00-11.00  sec  1.96 MBytes  16.4 Mbits/sec  1.028 ms  0/1416 (0%)  
[  5]  11.00-12.00  sec  1.91 MBytes  16.0 Mbits/sec  1.559 ms  0/1380 (0%)  
[  5]  12.00-13.00  sec  1.94 MBytes  16.3 Mbits/sec  2.169 ms  0/1407 (0%)  
[  5]  13.00-14.00  sec  1.79 MBytes  15.0 Mbits/sec  1.665 ms  0/1295 (0%)  
[  5]  14.00-15.00  sec  1.82 MBytes  15.2 Mbits/sec  1.089 ms  0/1315 (0%)  
[  5]  15.00-16.00  sec  1.78 MBytes  15.0 Mbits/sec  1.782 ms  0/1292 (0%)  
