[  5]  29.00-30.00  sec  2.20 MBytes  18.4 Mbits/sec  1.320 ms  0/1591 (0%)  
[  5]  30.00-31.00  sec  2.18 MBytes  18.3 Mbits/sec  1.018 ms  0/1581 (0%)  
[  5]  31.00-32.00  sec  2.20 MBytes  18.4 Mbits/sec  1.220 ms  0/1592 (0%)  
[  5]  32.00-33.00  sec  2.20 MBytes  18.5 Mbits/sec  0.997 ms  0/1593 (0%)  
[  5]  33.00-34.00  sec  2.07 MBytes  17.3 Mbits/sec  1.031 ms  0/1497 (0%)  
[  5]  34.00-35.00  sec  1.99 MBytes  16.7 Mbits/sec  1.062 ms  0/1440 (0%)  
[  5]  35.00-36.00  sec  2.17 MBytes  18.2 Mbits/sec  0.989 ms  0/1573 (0%)  
[  5]  36.00-37.00  sec  2.08 MBytes  17.5 Mbits/sec  0.926 ms  0/1509 (0%)  
[  5]  37.00-38.00  sec  2.21 MBytes  18.5 Mbits/sec  0.713 ms  0/1598 (0%)  
[  5]  38.00-39.00  sec  2.18 MBytes  18.3 Mbits/sec  1.253 ms  0/1579 (0%)  
[  5]  39.00-40.00  sec  2.19 MBytes  18.4 Mbits/sec  1.225 ms  0/1588 (0%)  
[  5]  40.00-41.00  sec  2.11 MBytes  17.7 Mbits/sec  1.048 ms  0/1527 (0%)  
[  5]  41.00-42.00  sec  2.11 MBytes  17.7 Mbits/sec  1.503 ms  0/1525 (0%)  
[  5]  42.00-43.00  sec  2.13 MBytes  17.9 Mbits/sec  1.158 ms  0/1542 (0%)  
[  5]  43.00-44.00  sec  1.85 MBytes  15.5 Mbits/sec  1.233 ms  0/1340 (0%)  
[  5]  44.00-45.00  sec  1.87 MBytes  15.7 Mbits/sec  1.265 ms  0/1352 (0%)  
[  5]  45.00-46.00  sec  1.76 MBytes  14.8 Mbits/sec  1.428 ms  0/1275 (0%)  
[  5]  46.00-47.00  sec  1.70 MBytes  14.3 Mbits/sec  1.198 ms  0/1233 (0%)  
[  5]  47.00-48.00  sec  1.61 MBytes  13.5 Mbits/sec  1.908 ms  0/1163 (0%)  
[  5]  48.00-49.00  sec  1.63 MBytes  13.7 Mbits/sec  1.700 ms  0/1182 (0%)  
[  5]  49.00-50.00  sec  1.64 MBytes  13.8 Mbits/sec  1.196 ms  0/1190 (0%)  
[  5]  50.00-51.00  sec  1.58 MBytes  13.3 Mbits/sec  1.157 ms  0/1145 (0%)  
[  5]  51.00-52.00  sec  1.65 MBytes  13.9 Mbits/sec  1.723 ms  0/1197 (0%)  
[  5]  52.00-53.00  sec  1.65 MBytes  13.9 Mbits/sec  1.136 ms  0/1196 (0%)  
[  5]  53.00-54.00  sec  1.55 MBytes  13.0 Mbits/sec  1.551 ms  0/1126 (0%)  
[  5]  54.00-55.00  sec  1.64 MBytes  13.8 Mbits/sec  1.140 ms  0/1188 (0%)  
[  5]  55.00-56.00  sec  1.60 MBytes  13.4 Mbits/sec  1.250 ms  0/1158 (0%)  
[  5]  56.00-57.00  sec  1.63 MBytes  13.7 Mbits/sec  1.230 ms  0/1183 (0%)  
[  5]  57.00-58.00  sec  1.54 MBytes  12.9 Mbits/sec  1.309 ms  0/1117 (0%)  
[  5]  58.00-59.00  sec  1.65 MBytes  13.8 Mbits/sec  2.556 ms  0/1194 (0%)  
[  5]  59.00-60.00  sec  1.58 MBytes  13.3 Mbits/sec  1.255 ms  0/1146 (0%)  
[  5]  60.00-61.00  sec  1.49 MBytes  12.5 Mbits/sec  1.463 ms  0/1079 (0%)  
[  5]  61.00-62.00  sec  1.45 MBytes  12.2 Mbits/sec  1.721 ms  0/1052 (0%)  
[  5]  62.00-63.00  sec  1.51 MBytes  12.6 Mbits/sec  1.391 ms  0/1092 (0%)  
[  5]  63.00-64.00  sec  1.48 MBytes  12.4 Mbits/sec  1.737 ms  0/1070 (0%)  
[  5]  64.00-65.00  sec  1.54 MBytes  12.9 Mbits/sec  1.348 ms  0/1116 (0%)  
[  5]  65.00-66.00  sec  1.46 MBytes  12.3 Mbits/sec  1.454 ms  0/1060 (0%)  
[  5]  66.00-67.00  sec  1.42 MBytes  11.9 Mbits/sec  1.356 ms  0/1027 (0%)  
[  5]  67.00-68.00  sec  1.46 MBytes  12.2 Mbits/sec  2.597 ms  0/1057 (0%)  
[  5]  68.00-69.00  sec  1.44 MBytes  12.1 Mbits/sec  2.362 ms  0/1046 (0%)  
[  5]  69.00-70.00  sec  1.35 MBytes  11.3 Mbits/sec  2.468 ms  0/978 (0%)  
[  5]  70.00-71.00  sec  1.44 MBytes  12.1 Mbits/sec  1.279 ms  0/1044 (0%)  
[  5]  71.00-72.00  sec  1.42 MBytes  11.9 Mbits/sec  1.216 ms  0/1030 (0%)  
[  5]  72.00-73.00  sec  1.46 MBytes  12.3 Mbits/sec  1.377 ms  0/1058 (0%)  
[  5]  73.00-74.00  sec  1.39 MBytes  11.7 Mbits/sec  1.206 ms  0/1009 (0%)  
[  5]  74.00-75.00  sec  1.86 MBytes  15.6 Mbits/sec  0.769 ms  0/1345 (0%)  
[  5]  75.00-75.05  sec   154 KBytes  26.0 Mbits/sec  0.426 ms  0/109 (0%)  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-75.05  sec   144 MBytes  16.0 Mbits/sec  0.426 ms  0/103956 (0%)  receiver
