edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632185712.3964913, 24.8
edge1, 1632185715.4090827, 24.7
edge1, 1632185718.4193103, 25.0
edge1, 1632185721.4475594, 25.2
edge1, 1632185724.4596505, 25.2
edge1, 1632185727.4716508, 24.6
edge1, 1632185730.4857283, 25.7
edge1, 1632185733.4995916, 25.5
edge1, 1632185736.5125184, 26.5
edge1, 1632185739.5251179, 25.4
edge1, 1632185742.5360062, 23.7
edge1, 1632185745.5524764, 24.6
edge1, 1632185748.5708072, 24.9
edge1, 1632185751.5802448, 23.4
edge1, 1632185754.5911033, 25.0
edge1, 1632185757.6013255, 25.0
edge1, 1632185760.6130202, 24.3
edge1, 1632185763.6253214, 25.4
edge1, 1632185766.658717, 25.7
edge1, 1632185769.6785884, 24.0
edge1, 1632185772.6905868, 23.7
edge1, 1632185775.7003887, 23.7
edge1, 1632185778.717209, 25.7
edge1, 1632185781.7256715, 25.4
edge1, 1632185784.7379131, 25.0
edge1, 1632185787.7476554, 0.8
