edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632184536.0392232, 18.9
edge1, 1632184539.0479722, 17.3
edge1, 1632184542.0569904, 17.9
edge1, 1632184545.0666413, 18.7
edge1, 1632184548.0755558, 18.6
edge1, 1632184551.0839322, 17.9
edge1, 1632184554.0958784, 17.9
edge1, 1632184557.1074293, 19.0
edge1, 1632184560.1206732, 19.0
edge1, 1632184563.1320598, 16.7
edge1, 1632184566.1453722, 18.7
edge1, 1632184569.1550713, 17.9
edge1, 1632184572.1650038, 17.9
edge1, 1632184575.1758676, 17.9
edge1, 1632184578.1862867, 19.4
edge1, 1632184581.1957338, 17.3
edge1, 1632184584.205589, 18.4
edge1, 1632184587.215368, 19.0
edge1, 1632184590.2260911, 18.1
edge1, 1632184593.235221, 18.7
edge1, 1632184596.24478, 17.5
edge1, 1632184599.2558684, 16.5
edge1, 1632184602.263808, 16.7
edge1, 1632184605.2724771, 18.6
edge1, 1632184608.2822435, 19.4
edge1, 1632184611.2930338, 1.3
