edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632185593.8869798, 23.2
edge1, 1632185596.9000828, 24.4
edge1, 1632185599.909712, 23.0
edge1, 1632185602.919571, 26.8
edge1, 1632185605.9388816, 24.6
edge1, 1632185608.9496539, 24.9
edge1, 1632185611.960882, 25.6
edge1, 1632185614.9715812, 26.5
edge1, 1632185617.9825428, 25.6
edge1, 1632185620.992476, 26.2
edge1, 1632185624.0060067, 25.9
edge1, 1632185627.0154665, 25.9
edge1, 1632185630.02736, 25.0
edge1, 1632185633.0398753, 25.3
edge1, 1632185636.052628, 25.8
edge1, 1632185639.0651653, 27.4
edge1, 1632185642.076623, 26.6
edge1, 1632185645.0904336, 24.9
edge1, 1632185648.098648, 25.1
edge1, 1632185651.1093733, 25.8
edge1, 1632185654.121857, 24.6
edge1, 1632185657.137645, 25.0
edge1, 1632185660.176201, 26.1
edge1, 1632185663.1855483, 25.2
edge1, 1632185666.198062, 24.8
edge1, 1632185669.2073965, 0.3
edge1, 1632185672.2183836, 2.0
edge1, 1632185675.229032, 1.0
edge1, 1632185678.23963, 0.3
