edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632184642.1229265, 20.7
edge1, 1632184645.1397529, 20.9
edge1, 1632184648.1493526, 18.0
edge1, 1632184651.1637814, 20.9
edge1, 1632184654.171976, 21.3
edge1, 1632184657.181321, 21.2
edge1, 1632184660.1899543, 21.3
edge1, 1632184663.2006185, 19.1
edge1, 1632184666.2087483, 19.4
edge1, 1632184669.218579, 20.4
edge1, 1632184672.2300842, 20.5
edge1, 1632184675.239625, 19.5
edge1, 1632184678.248559, 21.8
edge1, 1632184681.259658, 20.1
edge1, 1632184684.2812357, 19.6
edge1, 1632184687.2922199, 19.9
edge1, 1632184690.3051214, 19.0
edge1, 1632184693.3328795, 20.5
edge1, 1632184696.344959, 20.6
edge1, 1632184699.3551857, 20.7
edge1, 1632184702.3651414, 22.1
edge1, 1632184705.3771348, 19.4
edge1, 1632184708.3883724, 19.8
edge1, 1632184711.4034705, 21.8
edge1, 1632184714.4167354, 21.8
edge1, 1632184717.4275603, 0.5
