edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632185924.320568, 24.6
edge1, 1632185927.3307643, 24.6
edge1, 1632185930.344794, 24.6
edge1, 1632185933.3602638, 25.1
edge1, 1632185936.3682811, 24.0
edge1, 1632185939.3795428, 24.9
edge1, 1632185942.389411, 25.1
edge1, 1632185945.4003527, 24.9
edge1, 1632185948.410563, 25.1
edge1, 1632185951.4355073, 25.7
edge1, 1632185954.4470913, 24.9
edge1, 1632185957.4852712, 24.6
edge1, 1632185960.5109894, 24.2
edge1, 1632185963.5206647, 24.1
edge1, 1632185966.5452323, 25.5
edge1, 1632185969.5566387, 25.4
edge1, 1632185972.5781207, 26.0
edge1, 1632185975.5939863, 27.9
edge1, 1632185978.6377006, 24.6
edge1, 1632185981.6496615, 25.6
edge1, 1632185984.6644237, 25.5
edge1, 1632185987.678048, 25.1
edge1, 1632185990.6946616, 22.9
edge1, 1632185993.7297602, 25.0
edge1, 1632185996.7604003, 25.9
edge1, 1632185999.7700117, 0.8
edge1, 1632186002.7823358, 1.0
