edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632186043.8328602, 1.0
edge1, 1632186046.8503466, 1.3
edge1, 1632186049.8618412, 0.8
edge1, 1632186052.8728087, 1.5
edge1, 1632186055.8838856, 1.0
edge1, 1632186058.8946729, 0.5
edge1, 1632186061.90454, 24.4
edge1, 1632186064.9178119, 25.8
edge1, 1632186067.9277525, 23.6
edge1, 1632186070.9424865, 25.8
edge1, 1632186074.0024683, 26.1
edge1, 1632186077.0189793, 23.4
edge1, 1632186080.0328698, 25.4
edge1, 1632186083.0448391, 24.1
edge1, 1632186086.0625153, 24.6
edge1, 1632186089.0798206, 25.0
edge1, 1632186093.1614285, 23.4
edge1, 1632186096.1708763, 25.3
edge1, 1632186099.1838546, 25.3
edge1, 1632186102.238512, 25.6
edge1, 1632186105.24944, 26.5
edge1, 1632186108.2746696, 23.4
edge1, 1632186111.2858186, 23.5
edge1, 1632186114.2995443, 24.4
edge1, 1632186117.326081, 25.4
edge1, 1632186120.3390713, 0.8
edge1, 1632186123.3503058, 0.3
