edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632184172.1677709, 10.9
edge1, 1632184175.1772122, 10.0
edge1, 1632184178.186732, 9.6
edge1, 1632184181.1953423, 8.3
edge1, 1632184184.2049124, 9.2
edge1, 1632184187.2151392, 10.7
edge1, 1632184190.2240613, 9.7
edge1, 1632184193.2324307, 9.0
edge1, 1632184196.240742, 8.3
edge1, 1632184199.2484415, 9.0
edge1, 1632184202.2648706, 11.0
edge1, 1632184205.2747219, 11.9
edge1, 1632184208.2864935, 9.3
edge1, 1632184211.29707, 10.8
edge1, 1632184214.305534, 10.8
edge1, 1632184217.3154233, 10.6
edge1, 1632184220.3253336, 9.6
edge1, 1632184223.3349721, 9.0
edge1, 1632184226.3439205, 8.4
edge1, 1632184229.353537, 9.2
edge1, 1632184232.3652475, 8.8
edge1, 1632184235.3738747, 10.2
edge1, 1632184238.3824258, 10.0
edge1, 1632184241.3903735, 9.8
edge1, 1632184244.3995214, 9.1
edge1, 1632184247.4102848, 1.8
edge1, 1632184250.4224644, 1.0
edge1, 1632184253.432838, 1.0
edge1, 1632184256.4435182, 2.5
