edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632184292.243971, 11.2
edge1, 1632184295.2523077, 12.6
edge1, 1632184298.2846234, 12.8
edge1, 1632184301.2924116, 14.0
edge1, 1632184304.3012602, 13.4
edge1, 1632184307.3089457, 13.9
edge1, 1632184310.3198247, 13.4
edge1, 1632184313.3279443, 12.5
edge1, 1632184316.3375206, 11.8
edge1, 1632184319.3464305, 12.1
edge1, 1632184322.3555107, 13.2
edge1, 1632184325.3636994, 13.2
edge1, 1632184328.3733783, 13.8
edge1, 1632184331.3824818, 13.4
edge1, 1632184334.3918254, 12.0
edge1, 1632184337.4013708, 11.6
edge1, 1632184340.4103997, 12.3
edge1, 1632184343.4206998, 13.5
edge1, 1632184346.4287953, 13.0
edge1, 1632184349.4370944, 10.3
edge1, 1632184352.4458246, 11.2
edge1, 1632184355.4552133, 12.8
edge1, 1632184358.4639897, 11.4
edge1, 1632184361.472535, 13.9
edge1, 1632184364.4814816, 14.0
edge1, 1632184367.491949, 1.8
edge1, 1632184370.5030284, 1.7
edge1, 1632184373.512769, 0.8
edge1, 1632184376.522736, 1.0
