edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632185819.9088514, 25.3
edge1, 1632185822.9315047, 25.7
edge1, 1632185825.942426, 26.4
edge1, 1632185828.952494, 25.2
edge1, 1632185831.9990668, 24.5
edge1, 1632185835.0076907, 25.1
edge1, 1632185838.049713, 25.3
edge1, 1632185841.059259, 26.6
edge1, 1632185844.0707512, 25.1
edge1, 1632185847.080164, 24.9
edge1, 1632185850.0923214, 25.4
edge1, 1632185853.103093, 25.2
edge1, 1632185856.1210008, 25.1
edge1, 1632185859.1339934, 25.8
edge1, 1632185862.1446426, 25.5
edge1, 1632185865.1578038, 24.1
edge1, 1632185868.1737835, 24.6
edge1, 1632185871.191926, 26.2
edge1, 1632185874.2038884, 24.9
edge1, 1632185877.2155156, 24.8
edge1, 1632185880.2302644, 24.9
edge1, 1632185883.2403967, 24.2
edge1, 1632185886.252321, 25.1
edge1, 1632185889.2681448, 25.1
edge1, 1632185892.2794368, 22.4
edge1, 1632185895.2884037, 0.3
