edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632184978.2530951, 25.9
edge1, 1632184981.2621043, 25.6
edge1, 1632184984.273804, 25.1
edge1, 1632184987.2852776, 25.1
edge1, 1632184990.3040013, 26.1
edge1, 1632184993.31949, 26.4
edge1, 1632184996.3312974, 25.8
edge1, 1632184999.3413594, 25.0
edge1, 1632185002.3510923, 25.1
edge1, 1632185005.358756, 25.1
edge1, 1632185008.37016, 26.9
edge1, 1632185011.3802273, 26.1
edge1, 1632185014.39025, 25.1
edge1, 1632185017.4104152, 24.6
edge1, 1632185020.4627533, 25.6
edge1, 1632185023.571176, 26.3
edge1, 1632185026.5856197, 24.4
edge1, 1632185029.5991197, 27.3
edge1, 1632185032.6110792, 26.1
edge1, 1632185035.6223266, 25.4
edge1, 1632185038.6324966, 26.5
edge1, 1632185041.6500216, 27.1
edge1, 1632185044.6598554, 25.6
edge1, 1632185047.6724043, 25.8
edge1, 1632185050.683546, 25.4
edge1, 1632185053.6928246, 0.5
