edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632184053.0671155, 4.8
edge1, 1632184056.0797663, 5.9
edge1, 1632184059.090598, 7.1
edge1, 1632184062.099184, 7.0
edge1, 1632184065.1094496, 5.6
edge1, 1632184068.1198049, 5.9
edge1, 1632184071.129493, 5.9
edge1, 1632184074.1397014, 7.1
edge1, 1632184077.1493225, 6.1
edge1, 1632184080.1580627, 6.1
edge1, 1632184083.1678302, 6.3
edge1, 1632184086.1790414, 5.6
edge1, 1632184089.1893022, 6.8
edge1, 1632184092.2026029, 7.3
edge1, 1632184095.2120988, 5.9
edge1, 1632184098.2225773, 7.0
edge1, 1632184101.2322302, 7.8
edge1, 1632184104.244741, 7.5
edge1, 1632184107.262223, 5.1
edge1, 1632184110.277387, 7.3
edge1, 1632184113.2878833, 5.6
edge1, 1632184116.299086, 6.8
edge1, 1632184119.3143373, 6.1
edge1, 1632184122.323635, 5.2
edge1, 1632184125.3327713, 7.5
edge1, 1632184128.3427532, 1.3
edge1, 1632184131.354533, 1.0
