edge_name,unix_timestamp,percentage_cpu_utilisation
edge2, 1631485209.528858, 19.5
edge2, 1631485212.5445678, 27.7
edge2, 1631485215.5556617, 27.4
edge2, 1631485218.5667374, 27.7
edge2, 1631485221.5797143, 28.9
edge2, 1631485224.5933177, 27.7
edge2, 1631485227.605693, 27.6
edge2, 1631485230.6192305, 27.0
edge2, 1631485233.6331205, 27.6
edge2, 1631485236.644995, 27.6
edge2, 1631485239.6566029, 27.5
edge2, 1631485242.6751525, 27.9
edge2, 1631485245.6850173, 26.7
edge2, 1631485248.7001467, 26.2
edge2, 1631485251.7128983, 26.1
edge2, 1631485254.7228649, 27.9
edge2, 1631485257.7362654, 28.0
edge2, 1631485260.7474794, 27.3
edge2, 1631485263.758385, 26.7
edge2, 1631485266.771567, 26.2
edge2, 1631485269.7831762, 26.8
edge2, 1631485272.7942379, 26.6
edge2, 1631485275.8065805, 28.8
edge2, 1631485278.81866, 27.3
edge2, 1631485281.832006, 27.3
edge2, 1631485284.8439202, 2.3
edge2, 1631485287.8536258, 0.8
edge2, 1631485290.8641064, 0.0
