edge_name,unix_timestamp,percentage_cpu_utilisation
edge2, 1631485075.5211234, 25.4
edge2, 1631485078.5339305, 28.0
edge2, 1631485081.5466347, 29.0
edge2, 1631485084.5562625, 28.8
edge2, 1631485087.5682929, 27.1
edge2, 1631485090.581767, 30.1
edge2, 1631485093.6049502, 27.1
edge2, 1631485096.6170213, 26.8
edge2, 1631485099.6316319, 27.4
edge2, 1631485102.6457362, 28.2
edge2, 1631485105.6595712, 27.3
edge2, 1631485108.6736436, 27.3
edge2, 1631485111.6882975, 27.8
edge2, 1631485114.6983445, 27.1
edge2, 1631485117.7113116, 27.1
edge2, 1631485120.7241802, 27.6
edge2, 1631485123.7362423, 29.0
edge2, 1631485126.7483904, 27.1
edge2, 1631485129.7595253, 29.3
edge2, 1631485132.7747214, 26.6
edge2, 1631485135.7895963, 28.4
edge2, 1631485138.801408, 27.4
edge2, 1631485141.8140097, 27.8
edge2, 1631485144.82487, 27.6
edge2, 1631485147.8359823, 28.0
edge2, 1631485150.8450468, 0.3
edge2, 1631485153.8539953, 0.5
edge2, 1631485156.862944, 0.8
