edge_name,unix_timestamp,percentage_cpu_utilisation
edge2, 1631483074.3340979, 8.2
edge2, 1631483077.3419714, 10.0
edge2, 1631483080.3498566, 9.0
edge2, 1631483083.358369, 10.2
edge2, 1631483086.3669431, 7.3
edge2, 1631483089.375527, 7.3
edge2, 1631483092.3837776, 7.9
edge2, 1631483095.3924248, 12.2
edge2, 1631483098.4033067, 10.9
edge2, 1631483101.4112127, 9.9
edge2, 1631483104.4252696, 10.0
edge2, 1631483107.4360514, 8.5
edge2, 1631483110.4447527, 10.4
edge2, 1631483113.4553428, 10.1
edge2, 1631483116.4642112, 11.6
edge2, 1631483119.47252, 8.6
edge2, 1631483122.484966, 9.9
edge2, 1631483125.4943295, 9.2
edge2, 1631483128.5175858, 10.6
edge2, 1631483131.5261798, 11.3
edge2, 1631483134.536811, 9.9
edge2, 1631483137.5424247, 9.3
edge2, 1631483140.5500324, 7.2
edge2, 1631483143.5582962, 10.2
edge2, 1631483146.5667374, 7.9
edge2, 1631483149.5764613, 0.0
edge2, 1631483152.5864475, 1.0
