edge_name,unix_timestamp,percentage_cpu_utilisation
edge2, 1631483329.5764568, 12.8
edge2, 1631483332.5843952, 15.1
edge2, 1631483335.5922348, 14.5
edge2, 1631483338.5995402, 14.4
edge2, 1631483341.6094346, 13.5
edge2, 1631483344.61651, 14.1
edge2, 1631483347.6250684, 14.6
edge2, 1631483350.6318052, 14.7
edge2, 1631483353.6392894, 14.9
edge2, 1631483356.6481473, 14.5
edge2, 1631483359.6604278, 12.2
edge2, 1631483362.668858, 13.2
edge2, 1631483365.6764925, 11.4
edge2, 1631483368.6846988, 13.5
edge2, 1631483371.6923208, 14.6
edge2, 1631483374.7021484, 14.4
edge2, 1631483377.7103276, 14.0
edge2, 1631483380.7183447, 12.6
edge2, 1631483383.7265694, 13.3
edge2, 1631483386.734331, 13.9
edge2, 1631483389.7414172, 13.1
edge2, 1631483392.7539597, 14.4
edge2, 1631483395.761014, 14.1
edge2, 1631483398.7732153, 13.4
edge2, 1631483401.7815952, 14.1
edge2, 1631483404.7893393, 0.5
edge2, 1631483407.7978685, 2.0
