edge_name,unix_timestamp,percentage_cpu_utilisation
edge2, 1631483701.2837057, 20.5
edge2, 1631483704.2912297, 22.6
edge2, 1631483707.3046117, 20.8
edge2, 1631483710.3149915, 20.5
edge2, 1631483713.323763, 20.9
edge2, 1631483716.3365643, 21.9
edge2, 1631483719.347767, 21.9
edge2, 1631483722.3579156, 20.8
edge2, 1631483725.3654253, 22.1
edge2, 1631483728.3736546, 19.6
edge2, 1631483731.38153, 21.6
edge2, 1631483734.3904796, 21.4
edge2, 1631483737.398589, 21.0
edge2, 1631483740.407834, 21.3
edge2, 1631483743.4156919, 19.5
edge2, 1631483746.4244993, 22.0
edge2, 1631483749.4332867, 22.3
edge2, 1631483752.4425251, 20.4
edge2, 1631483755.4519234, 21.3
edge2, 1631483758.4599156, 23.6
edge2, 1631483761.468226, 22.4
edge2, 1631483764.4765956, 20.0
edge2, 1631483767.4843087, 22.9
edge2, 1631483770.4923286, 21.8
edge2, 1631483773.5006363, 22.4
edge2, 1631483776.5080462, 0.8
edge2, 1631483779.5201278, 1.5
