edge_name,unix_timestamp,percentage_cpu_utilisation
edge2, 1631483838.5799549, 24.5
edge2, 1631483841.5889978, 22.8
edge2, 1631483844.5978832, 25.1
edge2, 1631483847.6058435, 23.8
edge2, 1631483850.6134863, 24.6
edge2, 1631483853.6221514, 24.2
edge2, 1631483856.6306622, 23.9
edge2, 1631483859.6386364, 24.4
edge2, 1631483862.6475952, 24.4
edge2, 1631483865.6582577, 24.4
edge2, 1631483868.671614, 24.0
edge2, 1631483871.6807446, 23.4
edge2, 1631483874.6899447, 23.1
edge2, 1631483877.7009435, 24.2
edge2, 1631483880.7101798, 22.4
edge2, 1631483883.7214525, 23.2
edge2, 1631483886.7308772, 23.3
edge2, 1631483889.7401876, 24.6
edge2, 1631483892.7484024, 25.1
edge2, 1631483895.7565882, 25.1
edge2, 1631483898.7647588, 24.9
edge2, 1631483901.774268, 23.0
edge2, 1631483904.7828803, 23.6
edge2, 1631483907.7918236, 25.7
edge2, 1631483910.7996304, 24.2
edge2, 1631483913.8080244, 0.5
edge2, 1631483916.8171387, 1.0
