edge_name,unix_timestamp,percentage_cpu_utilisation
edge2, 1631484216.9718425, 26.3
edge2, 1631484219.983573, 27.0
edge2, 1631484222.9964716, 28.3
edge2, 1631484226.0055282, 26.9
edge2, 1631484229.0175579, 28.1
edge2, 1631484232.0293186, 27.0
edge2, 1631484235.041068, 26.7
edge2, 1631484238.1911416, 26.8
edge2, 1631484241.2023487, 27.1
edge2, 1631484244.2115529, 26.6
edge2, 1631484247.2245138, 26.6
edge2, 1631484250.2404182, 27.6
edge2, 1631484253.2515419, 26.2
edge2, 1631484256.2767975, 27.5
edge2, 1631484259.286465, 26.9
edge2, 1631484262.298527, 27.2
edge2, 1631484265.309608, 28.7
edge2, 1631484268.3206878, 26.9
edge2, 1631484271.3313785, 27.4
edge2, 1631484274.3425179, 26.4
edge2, 1631484277.3545141, 27.0
edge2, 1631484280.3661249, 27.1
edge2, 1631484283.3797615, 26.7
edge2, 1631484286.3925629, 26.9
edge2, 1631484289.4039407, 27.4
edge2, 1631484292.4120443, 0.0
edge2, 1631484295.420636, 1.2
edge2, 1631484298.4294894, 0.3
edge2, 1631484301.4386637, 0.8
edge2, 1631484304.447276, 1.0
