edge_name,unix_timestamp,percentage_cpu_utilisation
edge2, 1631485714.8023531, 29.4
edge2, 1631485717.8299704, 26.9
edge2, 1631485720.843987, 28.3
edge2, 1631485723.8537767, 27.7
edge2, 1631485726.865334, 28.4
edge2, 1631485729.875635, 27.9
edge2, 1631485732.8865805, 28.6
edge2, 1631485735.89926, 26.9
edge2, 1631485738.9147165, 28.1
edge2, 1631485741.9267974, 27.4
edge2, 1631485744.9365795, 29.0
edge2, 1631485747.9510505, 28.6
edge2, 1631485750.9631214, 26.9
edge2, 1631485753.9755847, 27.4
edge2, 1631485756.9908128, 28.1
edge2, 1631485760.0065153, 27.2
edge2, 1631485763.0200734, 29.4
edge2, 1631485766.0309777, 27.3
edge2, 1631485769.044891, 28.3
edge2, 1631485772.0543213, 29.2
edge2, 1631485775.066146, 27.6
edge2, 1631485778.0860047, 26.6
edge2, 1631485781.0964375, 26.8
edge2, 1631485784.1067245, 27.6
edge2, 1631485787.1697047, 27.2
edge2, 1631485790.178192, 1.5
edge2, 1631485793.186899, 0.5
edge2, 1631485796.1956272, 0.3
edge2, 1631485799.2045958, 0.5
