edge_name,unix_timestamp,percentage_cpu_utilisation
edge2, 1631482808.1717517, 6.3
edge2, 1631482811.181352, 6.6
edge2, 1631482814.190256, 6.6
edge2, 1631482817.2003765, 7.8
edge2, 1631482820.2142067, 4.9
edge2, 1631482823.2369583, 7.1
edge2, 1631482826.2533748, 6.8
edge2, 1631482829.261983, 3.9
edge2, 1631482832.2704186, 7.1
edge2, 1631482835.281555, 6.6
edge2, 1631482838.2902083, 7.3
edge2, 1631482841.2992325, 5.4
edge2, 1631482844.3089087, 6.1
edge2, 1631482847.316789, 7.1
edge2, 1631482850.3256538, 6.8
edge2, 1631482853.3423269, 9.4
edge2, 1631482856.3523154, 6.8
edge2, 1631482859.3617144, 6.6
edge2, 1631482862.3717227, 6.4
edge2, 1631482865.3802805, 6.1
edge2, 1631482868.3894258, 6.6
edge2, 1631482871.3996189, 7.1
edge2, 1631482874.4089208, 5.4
edge2, 1631482877.4204745, 5.2
edge2, 1631482880.4299762, 5.9
edge2, 1631482883.4400113, 0.3
edge2, 1631482886.4495282, 0.8
