edge_name,unix_timestamp,percentage_cpu_utilisation
edge2, 1631484476.5992181, 24.6
edge2, 1631484479.6097374, 28.1
edge2, 1631484482.6215324, 26.8
edge2, 1631484485.643378, 28.3
edge2, 1631484488.66482, 26.7
edge2, 1631484491.6753795, 26.9
edge2, 1631484494.6860626, 26.9
edge2, 1631484497.700677, 26.8
edge2, 1631484500.7129586, 27.2
edge2, 1631484503.7241936, 27.0
edge2, 1631484506.7357242, 27.4
edge2, 1631484509.74687, 28.4
edge2, 1631484512.7599523, 27.7
edge2, 1631484515.7733378, 27.5
edge2, 1631484518.7858937, 27.6
edge2, 1631484521.7995265, 26.8
edge2, 1631484524.8104317, 26.6
edge2, 1631484527.8211136, 26.3
edge2, 1631484530.8339524, 26.7
edge2, 1631484533.8496575, 26.9
edge2, 1631484536.8622918, 28.2
edge2, 1631484539.87515, 26.4
edge2, 1631484542.8863285, 29.8
edge2, 1631484545.8983269, 26.9
edge2, 1631484548.9116201, 27.7
edge2, 1631484551.9197278, 0.8
edge2, 1631484554.930647, 0.3
