edge_name,unix_timestamp,percentage_cpu_utilisation
edge2, 1631483584.4679098, 19.2
edge2, 1631483587.4790564, 18.2
edge2, 1631483590.4859598, 18.0
edge2, 1631483593.4953246, 19.3
edge2, 1631483596.5040765, 19.2
edge2, 1631483599.5129132, 17.9
edge2, 1631483602.521122, 20.2
edge2, 1631483605.5293765, 20.5
edge2, 1631483608.5378478, 18.7
edge2, 1631483611.5480878, 18.4
edge2, 1631483614.5565739, 19.8
edge2, 1631483617.565025, 18.0
edge2, 1631483620.5736299, 18.9
edge2, 1631483623.5839357, 19.0
edge2, 1631483626.5926952, 18.2
edge2, 1631483629.600118, 20.6
edge2, 1631483632.6085813, 20.7
edge2, 1631483635.6162696, 18.8
edge2, 1631483638.625496, 18.7
edge2, 1631483641.6327667, 20.4
edge2, 1631483644.6415744, 19.9
edge2, 1631483647.6493814, 20.2
edge2, 1631483650.659182, 21.1
edge2, 1631483653.668045, 18.2
edge2, 1631483656.6766686, 17.7
edge2, 1631483659.6872349, 1.0
edge2, 1631483662.6964037, 0.3
