edge_name,unix_timestamp,percentage_cpu_utilisation
edge2, 1631485582.7810907, 27.4
edge2, 1631485585.7921615, 27.2
edge2, 1631485588.8049963, 27.2
edge2, 1631485591.8180938, 28.5
edge2, 1631485594.829357, 26.1
edge2, 1631485597.8412187, 28.1
edge2, 1631485600.855319, 27.0
edge2, 1631485603.867609, 26.8
edge2, 1631485606.8795722, 26.3
edge2, 1631485609.8921635, 27.4
edge2, 1631485612.9090862, 30.4
edge2, 1631485615.9249575, 26.3
edge2, 1631485618.9366624, 27.2
edge2, 1631485621.9506514, 26.5
edge2, 1631485624.965734, 27.0
edge2, 1631485627.977052, 27.2
edge2, 1631485630.9900982, 29.0
edge2, 1631485634.003544, 27.5
edge2, 1631485637.019467, 27.9
edge2, 1631485640.0308104, 26.7
edge2, 1631485643.0451636, 26.8
edge2, 1631485646.0590668, 29.3
edge2, 1631485649.0718942, 28.1
edge2, 1631485652.0864854, 27.9
edge2, 1631485655.0974858, 27.4
edge2, 1631485658.1068902, 1.0
edge2, 1631485661.1160786, 0.3
edge2, 1631485664.1272686, 1.0
edge2, 1631485667.1364326, 1.0
