edge_name,unix_timestamp,percentage_cpu_utilisation
edge2, 1631483956.3287065, 27.1
edge2, 1631483959.3374436, 26.7
edge2, 1631483962.3460908, 27.2
edge2, 1631483965.3576596, 26.3
edge2, 1631483968.3685372, 27.2
edge2, 1631483971.3800576, 27.6
edge2, 1631483974.3947136, 26.0
edge2, 1631483977.402011, 26.0
edge2, 1631483980.4122324, 26.4
edge2, 1631483983.421305, 26.3
edge2, 1631483986.430922, 26.8
edge2, 1631483989.440673, 26.3
edge2, 1631483992.450019, 25.1
edge2, 1631483995.4609058, 26.1
edge2, 1631483998.4696624, 26.0
edge2, 1631484001.478064, 26.9
edge2, 1631484004.4912164, 25.8
edge2, 1631484007.5022106, 26.6
edge2, 1631484010.5116417, 25.8
edge2, 1631484013.5201433, 25.7
edge2, 1631484016.5303905, 25.1
edge2, 1631484019.5395439, 26.5
edge2, 1631484022.5524895, 26.7
edge2, 1631484025.5608475, 25.9
edge2, 1631484028.5719612, 23.4
edge2, 1631484031.5812376, 0.5
edge2, 1631484034.5913646, 0.8
edge2, 1631484037.6051252, 0.3
edge2, 1631484040.6149964, 0.8
edge2, 1631484043.6251929, 0.3
edge2, 1631484046.6351726, 0.8
