edge_name,unix_timestamp,percentage_cpu_utilisation
edge1,1631968635.917135,16.4
edge1,1631968638.9627364,16.1
edge1,1631968641.9673057,16.8
edge1,1631968644.9787014,17.2
edge1,1631968647.9891448,17.1
edge1,1631968651.1824057,16.9
edge1,1631968654.1911032,17.7
edge1,1631968657.1981719,18.2
edge1,1631968660.225858,17.4
edge1,1631968663.233768,21.4
edge1,1631968666.240154,19.2
edge1,1631968669.2460842,17.7
edge1,1631968672.3761756,18.9
edge1,1631968675.3904963,18.1
edge1,1631968685.5725088,13.1
edge1,1631968688.5923562,13.4
edge1,1631968691.678299,15.3
edge1,1631968695.8071032,19.5
