edge_name,unix_timestamp,percentage_cpu_utilisation
edge1,1631968771,21.2
edge1,1631968774,20
edge1,1631968777,19.8
edge1,1631968780,19
edge1,1631968783,23.4
edge1,1631968786,16.8
edge1,1631968789,18.9
edge1,1631968792,17.3
edge1,1631968795,19
edge1,1631968798,19
edge1,1631968801,18.1
edge1,1631968804,18.3
edge1,1631968807,21.8
edge1,1631968810,21.6
edge1,1631968813,19.8
edge1,1631968816,18.3
edge1,1631968820,13.4
edge1,1631968823,19.6
edge1,1631968826,21
edge1,1631968829,24.5
edge1,1631968832,25.4
