[  5]  46.00-47.00  sec  1.95 MBytes  16.3 Mbits/sec  1.080 ms  0/1410 (0%)  
[  5]  47.00-48.00  sec  1.94 MBytes  16.3 Mbits/sec  1.312 ms  0/1405 (0%)  
[  5]  48.00-49.00  sec  1.85 MBytes  15.5 Mbits/sec  1.722 ms  0/1341 (0%)  
[  5]  49.00-50.00  sec  1.74 MBytes  14.6 Mbits/sec  1.125 ms  0/1258 (0%)  
[  5]  50.00-51.00  sec  1.74 MBytes  14.6 Mbits/sec  1.056 ms  0/1261 (0%)  
[  5]  51.00-52.00  sec  1.71 MBytes  14.3 Mbits/sec  1.113 ms  0/1235 (0%)  
[  5]  52.00-53.00  sec  1.74 MBytes  14.6 Mbits/sec  1.234 ms  0/1260 (0%)  
[  5]  53.00-54.00  sec  1.68 MBytes  14.1 Mbits/sec  1.741 ms  0/1214 (0%)  
[  5]  54.00-55.00  sec  1.48 MBytes  12.4 Mbits/sec  1.366 ms  0/1073 (0%)  
[  5]  55.00-56.00  sec  1.57 MBytes  13.2 Mbits/sec  1.780 ms  0/1140 (0%)  
[  5]  56.00-57.00  sec  1.53 MBytes  12.9 Mbits/sec  1.313 ms  0/1111 (0%)  
[  5]  57.00-58.00  sec  1.42 MBytes  11.9 Mbits/sec  1.008 ms  0/1027 (0%)  
[  5]  58.00-59.00  sec  1.45 MBytes  12.2 Mbits/sec  2.353 ms  0/1053 (0%)  
[  5]  59.00-60.00  sec  1.62 MBytes  13.6 Mbits/sec  1.376 ms  0/1172 (0%)  
[  5]  60.00-61.00  sec  1.62 MBytes  13.6 Mbits/sec  1.721 ms  0/1173 (0%)  
[  5]  61.00-62.00  sec  1.46 MBytes  12.2 Mbits/sec  1.817 ms  0/1057 (0%)  
[  5]  62.00-63.00  sec  1.39 MBytes  11.7 Mbits/sec  1.669 ms  0/1009 (0%)  
[  5]  63.00-64.00  sec  1.43 MBytes  12.0 Mbits/sec  1.591 ms  0/1036 (0%)  
[  5]  64.00-65.00  sec  1.46 MBytes  12.3 Mbits/sec  1.539 ms  0/1060 (0%)  
[  5]  65.00-66.00  sec  1.42 MBytes  11.9 Mbits/sec  1.302 ms  0/1031 (0%)  
[  5]  66.00-67.00  sec  1.46 MBytes  12.3 Mbits/sec  2.026 ms  0/1060 (0%)  
[  5]  67.00-68.00  sec  1.50 MBytes  12.6 Mbits/sec  1.046 ms  0/1086 (0%)  
[  5]  68.00-69.00  sec  1.47 MBytes  12.3 Mbits/sec  1.417 ms  0/1061 (0%)  
[  5]  69.00-70.00  sec  1.28 MBytes  10.8 Mbits/sec  2.235 ms  0/929 (0%)  
[  5]  70.00-71.00  sec  1.51 MBytes  12.7 Mbits/sec  1.222 ms  0/1094 (0%)  
[  5]  71.00-72.00  sec  1.41 MBytes  11.8 Mbits/sec  1.508 ms  0/1019 (0%)  
[  5]  72.00-73.00  sec  1.40 MBytes  11.7 Mbits/sec  1.498 ms  0/1012 (0%)  
[  5]  73.00-74.00  sec  1.27 MBytes  10.6 Mbits/sec  2.413 ms  0/919 (0%)  
[  5]  74.00-75.00  sec  1.46 MBytes  12.3 Mbits/sec  1.825 ms  0/1059 (0%)  
[  5]  75.00-75.06  sec   100 KBytes  13.9 Mbits/sec  1.140 ms  0/71 (0%)  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-75.06  sec   134 MBytes  15.0 Mbits/sec  1.140 ms  0/97115 (0%)  receiver
