[  5]  47.00-48.00  sec  1.80 MBytes  15.1 Mbits/sec  1.298 ms  0/1307 (0%)  
[  5]  48.00-49.00  sec  1.82 MBytes  15.3 Mbits/sec  1.415 ms  0/1317 (0%)  
[  5]  49.00-50.00  sec  1.31 MBytes  11.0 Mbits/sec  1.163 ms  0/949 (0%)  
[  5]  50.00-51.00  sec  1.78 MBytes  14.9 Mbits/sec  1.165 ms  0/1287 (0%)  
[  5]  51.00-52.00  sec  1.72 MBytes  14.5 Mbits/sec  1.288 ms  0/1247 (0%)  
[  5]  52.00-53.00  sec  1.63 MBytes  13.7 Mbits/sec  1.750 ms  0/1180 (0%)  
[  5]  53.00-54.00  sec  1.59 MBytes  13.3 Mbits/sec  1.619 ms  0/1148 (0%)  
[  5]  54.00-55.00  sec  1.56 MBytes  13.1 Mbits/sec  1.699 ms  0/1127 (0%)  
[  5]  55.00-56.00  sec  1.55 MBytes  13.0 Mbits/sec  1.361 ms  0/1123 (0%)  
[  5]  56.00-57.00  sec  1.54 MBytes  12.9 Mbits/sec  1.259 ms  0/1117 (0%)  
[  5]  57.00-58.00  sec  1.52 MBytes  12.8 Mbits/sec  1.232 ms  0/1104 (0%)  
[  5]  58.00-59.00  sec  1.55 MBytes  13.0 Mbits/sec  1.223 ms  0/1119 (0%)  
[  5]  59.00-60.00  sec  1.45 MBytes  12.2 Mbits/sec  3.910 ms  0/1050 (0%)  
[  5]  60.00-61.00  sec  1.47 MBytes  12.3 Mbits/sec  1.501 ms  0/1063 (0%)  
[  5]  61.00-62.00  sec  1.44 MBytes  12.1 Mbits/sec  1.241 ms  0/1046 (0%)  
[  5]  62.00-63.00  sec  1.42 MBytes  11.9 Mbits/sec  1.897 ms  0/1030 (0%)  
[  5]  63.00-64.00  sec  1.39 MBytes  11.7 Mbits/sec  1.142 ms  0/1010 (0%)  
[  5]  64.00-65.00  sec  1.47 MBytes  12.3 Mbits/sec  1.207 ms  0/1063 (0%)  
[  5]  65.00-66.00  sec  1.42 MBytes  11.9 Mbits/sec  1.383 ms  0/1031 (0%)  
[  5]  66.00-67.00  sec  1.45 MBytes  12.2 Mbits/sec  1.618 ms  0/1049 (0%)  
[  5]  67.00-68.00  sec  1.40 MBytes  11.7 Mbits/sec  1.611 ms  0/1011 (0%)  
[  5]  68.00-69.00  sec  1.30 MBytes  10.9 Mbits/sec  2.180 ms  0/943 (0%)  
[  5]  69.00-70.00  sec  1.38 MBytes  11.6 Mbits/sec  1.458 ms  0/1001 (0%)  
[  5]  70.00-71.00  sec  1.32 MBytes  11.1 Mbits/sec  1.717 ms  0/954 (0%)  
[  5]  71.00-72.00  sec  1.34 MBytes  11.3 Mbits/sec  2.909 ms  0/973 (0%)  
[  5]  72.00-73.00  sec  1.33 MBytes  11.1 Mbits/sec  2.116 ms  0/962 (0%)  
[  5]  73.00-74.00  sec  1.29 MBytes  10.8 Mbits/sec  2.138 ms  0/933 (0%)  
[  5]  74.00-75.00  sec  1.29 MBytes  10.8 Mbits/sec  1.157 ms  0/936 (0%)  
[  5]  75.00-75.08  sec  91.9 KBytes  8.88 Mbits/sec  1.384 ms  0/65 (0%)  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-75.08  sec   133 MBytes  14.9 Mbits/sec  1.384 ms  0/96445 (0%)  receiver
