[  5]  40.00-41.00  sec  1.65 MBytes  13.9 Mbits/sec  1.143 ms  0/1196 (0%)  
[  5]  41.00-42.00  sec  1.61 MBytes  13.5 Mbits/sec  1.228 ms  0/1167 (0%)  
[  5]  42.00-43.00  sec  1.62 MBytes  13.6 Mbits/sec  1.456 ms  0/1173 (0%)  
[  5]  43.00-44.00  sec  1.60 MBytes  13.4 Mbits/sec  1.677 ms  0/1157 (0%)  
[  5]  44.00-45.00  sec  1.60 MBytes  13.4 Mbits/sec  1.106 ms  0/1157 (0%)  
[  5]  45.00-46.00  sec  1.54 MBytes  13.0 Mbits/sec  1.687 ms  0/1118 (0%)  
[  5]  46.00-47.00  sec  1.48 MBytes  12.4 Mbits/sec  1.807 ms  0/1073 (0%)  
[  5]  47.00-48.00  sec  1.50 MBytes  12.6 Mbits/sec  1.889 ms  0/1085 (0%)  
[  5]  48.00-49.00  sec  1.48 MBytes  12.4 Mbits/sec  2.231 ms  0/1069 (0%)  
[  5]  49.00-50.00  sec  1.51 MBytes  12.7 Mbits/sec  2.431 ms  0/1093 (0%)  
[  5]  50.00-51.00  sec  1.20 MBytes  10.0 Mbits/sec  1.552 ms  0/867 (0%)  
[  5]  51.00-52.00  sec  1.14 MBytes  9.59 Mbits/sec  1.387 ms  0/828 (0%)  
[  5]  52.00-53.00  sec  1.20 MBytes  10.1 Mbits/sec  2.449 ms  0/871 (0%)  
[  5]  53.00-54.00  sec  1.15 MBytes  9.68 Mbits/sec  1.978 ms  0/836 (0%)  
[  5]  54.00-55.00  sec  1.19 MBytes  10.0 Mbits/sec  1.685 ms  0/865 (0%)  
[  5]  55.00-56.00  sec  1.18 MBytes  9.86 Mbits/sec  1.442 ms  0/851 (0%)  
[  5]  56.00-57.00  sec  1.11 MBytes  9.28 Mbits/sec  3.063 ms  0/801 (0%)  
[  5]  57.00-58.00  sec  1.24 MBytes  10.4 Mbits/sec  1.932 ms  0/895 (0%)  
[  5]  58.00-59.00  sec  1.15 MBytes  9.66 Mbits/sec  2.247 ms  0/834 (0%)  
[  5]  59.00-60.00  sec  1.08 MBytes  9.09 Mbits/sec  1.286 ms  0/785 (0%)  
[  5]  60.00-61.00  sec  1.05 MBytes  8.78 Mbits/sec  2.503 ms  0/758 (0%)  
[  5]  61.00-62.00  sec  1.11 MBytes  9.29 Mbits/sec  1.457 ms  0/802 (0%)  
[  5]  62.00-63.00  sec  1.13 MBytes  9.46 Mbits/sec  1.752 ms  0/817 (0%)  
[  5]  63.00-64.00  sec  1.08 MBytes  9.07 Mbits/sec  1.789 ms  0/783 (0%)  
[  5]  64.00-65.00  sec  1.10 MBytes  9.22 Mbits/sec  2.310 ms  0/796 (0%)  
[  5]  65.00-66.00  sec  1.10 MBytes  9.20 Mbits/sec  2.136 ms  0/794 (0%)  
[  5]  66.00-67.00  sec  1.06 MBytes  8.86 Mbits/sec  2.532 ms  0/765 (0%)  
[  5]  67.00-68.00  sec  1011 KBytes  8.28 Mbits/sec  2.178 ms  0/715 (0%)  
[  5]  68.00-69.00  sec  1.07 MBytes  9.00 Mbits/sec  2.252 ms  0/777 (0%)  
[  5]  69.00-70.00  sec  1.12 MBytes  9.37 Mbits/sec  2.181 ms  0/809 (0%)  
[  5]  70.00-71.00  sec  1.02 MBytes  8.55 Mbits/sec  1.622 ms  0/738 (0%)  
[  5]  71.00-72.00  sec  1.06 MBytes  8.88 Mbits/sec  1.308 ms  0/767 (0%)  
[  5]  72.00-73.00  sec  1011 KBytes  8.28 Mbits/sec  1.561 ms  0/715 (0%)  
[  5]  73.00-74.00  sec  1.06 MBytes  8.88 Mbits/sec  1.563 ms  0/767 (0%)  
[  5]  74.00-75.00  sec  1.04 MBytes  8.70 Mbits/sec  1.903 ms  0/751 (0%)  
[  5]  75.00-75.08  sec  96.2 KBytes  9.80 Mbits/sec  1.392 ms  0/68 (0%)  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-75.08  sec   122 MBytes  13.7 Mbits/sec  1.392 ms  0/88689 (0%)  receiver
