-----------------------------------------------------------
Server listening on 5201
-----------------------------------------------------------
Accepted connection from 192.168.2.4, port 52264
[  5] local 192.168.2.1 port 5201 connected to 192.168.2.4 port 54587
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-1.00   sec  2.05 MBytes  17.2 Mbits/sec  1.223 ms  0/1481 (0%)  
[  5]   1.00-2.00   sec  2.00 MBytes  16.8 Mbits/sec  1.233 ms  0/1447 (0%)  
[  5]   2.00-3.00   sec  1.94 MBytes  16.3 Mbits/sec  1.197 ms  0/1405 (0%)  
[  5]   3.00-4.00   sec  2.00 MBytes  16.8 Mbits/sec  1.082 ms  0/1446 (0%)  
[  5]   4.00-5.00   sec  2.01 MBytes  16.8 Mbits/sec  1.148 ms  0/1452 (0%)  
[  5]   5.00-6.00   sec  1.98 MBytes  16.6 Mbits/sec  0.990 ms  0/1434 (0%)  
[  5]   6.00-7.00   sec  1.99 MBytes  16.7 Mbits/sec  1.030 ms  0/1443 (0%)  
[  5]   7.00-8.00   sec  2.00 MBytes  16.7 Mbits/sec  1.155 ms  0/1445 (0%)  
[  5]   8.00-9.00   sec  2.01 MBytes  16.8 Mbits/sec  1.041 ms  0/1454 (0%)  
[  5]   9.00-10.00  sec  1.99 MBytes  16.7 Mbits/sec  1.031 ms  0/1443 (0%)  
[  5]  10.00-11.00  sec  1.98 MBytes  16.6 Mbits/sec  1.355 ms  0/1437 (0%)  
[  5]  11.00-12.00  sec  1.95 MBytes  16.3 Mbits/sec  1.282 ms  0/1411 (0%)  
[  5]  12.00-13.00  sec  2.00 MBytes  16.7 Mbits/sec  1.601 ms  0/1445 (0%)  
[  5]  13.00-14.00  sec  2.01 MBytes  16.8 Mbits/sec  1.048 ms  0/1453 (0%)  
[  5]  14.00-15.00  sec  2.00 MBytes  16.8 Mbits/sec  1.490 ms  0/1447 (0%)  
[  5]  15.00-16.00  sec  1.99 MBytes  16.7 Mbits/sec  1.026 ms  0/1439 (0%)  
[  5]  16.00-17.00  sec  2.00 MBytes  16.8 Mbits/sec  1.430 ms  0/1449 (0%)  
[  5]  17.00-18.00  sec  2.01 MBytes  16.8 Mbits/sec  1.541 ms  0/1454 (0%)  
[  5]  18.00-19.00  sec  1.94 MBytes  16.3 Mbits/sec  1.782 ms  0/1404 (0%)  
[  5]  19.00-20.00  sec  1.94 MBytes  16.3 Mbits/sec  1.315 ms  0/1407 (0%)  
[  5]  20.00-21.00  sec  1.97 MBytes  16.6 Mbits/sec  1.380 ms  0/1430 (0%)  
[  5]  21.00-22.00  sec  1.98 MBytes  16.6 Mbits/sec  1.237 ms  0/1432 (0%)  
[  5]  22.00-23.00  sec  1.93 MBytes  16.2 Mbits/sec  1.010 ms  0/1395 (0%)  
