-----------------------------------------------------------
Server listening on 5201
-----------------------------------------------------------
Accepted connection from 192.168.2.4, port 52132
[  5] local 192.168.2.1 port 5201 connected to 192.168.2.4 port 50945
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-1.00   sec  1.90 MBytes  15.9 Mbits/sec  0.641 ms  0/1376 (0%)  
[  5]   1.00-2.00   sec  1.91 MBytes  16.0 Mbits/sec  0.665 ms  0/1382 (0%)  
[  5]   2.00-3.00   sec  1.91 MBytes  16.0 Mbits/sec  0.704 ms  0/1381 (0%)  
[  5]   3.00-4.00   sec  1.91 MBytes  16.0 Mbits/sec  0.637 ms  0/1381 (0%)  
[  5]   4.00-5.00   sec  1.91 MBytes  16.0 Mbits/sec  0.587 ms  0/1381 (0%)  
[  5]   5.00-6.00   sec  1.91 MBytes  16.0 Mbits/sec  0.734 ms  0/1381 (0%)  
[  5]   6.00-7.00   sec  1.90 MBytes  16.0 Mbits/sec  0.789 ms  0/1379 (0%)  
[  5]   7.00-8.00   sec  1.91 MBytes  16.0 Mbits/sec  0.690 ms  0/1385 (0%)  
[  5]   8.00-9.00   sec  1.91 MBytes  16.0 Mbits/sec  0.539 ms  0/1381 (0%)  
[  5]   9.00-10.00  sec  1.91 MBytes  16.0 Mbits/sec  0.622 ms  0/1380 (0%)  
[  5]  10.00-11.00  sec  1.90 MBytes  16.0 Mbits/sec  0.769 ms  0/1379 (0%)  
[  5]  11.00-12.00  sec  1.91 MBytes  16.0 Mbits/sec  0.572 ms  0/1384 (0%)  
[  5]  12.00-13.00  sec  1.91 MBytes  16.0 Mbits/sec  0.622 ms  0/1382 (0%)  
[  5]  13.00-14.00  sec  1.91 MBytes  16.0 Mbits/sec  0.549 ms  0/1380 (0%)  
[  5]  14.00-15.00  sec  1.91 MBytes  16.0 Mbits/sec  0.584 ms  0/1381 (0%)  
[  5]  15.00-16.00  sec  1.91 MBytes  16.0 Mbits/sec  0.591 ms  0/1381 (0%)  
[  5]  16.00-17.00  sec  1.91 MBytes  16.0 Mbits/sec  0.600 ms  0/1383 (0%)  
[  5]  17.00-18.00  sec  1.91 MBytes  16.0 Mbits/sec  0.566 ms  0/1380 (0%)  
[  5]  18.00-19.00  sec  1.91 MBytes  16.0 Mbits/sec  0.604 ms  0/1381 (0%)  
[  5]  19.00-20.00  sec  1.90 MBytes  16.0 Mbits/sec  0.795 ms  0/1379 (0%)  
[  5]  20.00-21.00  sec  1.91 MBytes  16.0 Mbits/sec  0.726 ms  0/1382 (0%)  
[  5]  21.00-22.00  sec  1.89 MBytes  15.8 Mbits/sec  0.817 ms  0/1367 (0%)  
[  5]  22.00-23.00  sec  1.93 MBytes  16.2 Mbits/sec  0.606 ms  0/1398 (0%)  
[  5]  23.00-24.00  sec  1.91 MBytes  16.0 Mbits/sec  0.726 ms  0/1380 (0%)  
