edge_name,unix_timestamp,percentage_cpu_utilisation
edge2,1631642030.12851,10.4
edge2,1631642033.14376,11.3
edge2,1631642036.21082,10.3
edge2,1631642039.23435,10.4
edge2,1631642042.24401,11.1
edge2,1631642045.25404,9.4
edge2,1631642048.26068,11.9
edge2,1631642051.26967,10.1
edge2,1631642054.278,12.2
edge2,1631642057.29273,9
edge2,1631642060.31836,10.3
edge2,1631642063.32525,10.2
edge2,1631642066.34066,8.2
edge2,1631642069.34857,7.9
edge2,1631642072.35837,9.5
edge2,1631642075.36911,10.9
edge2,1631642078.37759,9.4
edge2,1631642081.38811,8
edge2,1631642084.39698,5.8
edge2,1631642087.40293,11.9
