edge_name,unix_timestamp,percentage_cpu_utilisation
edge2,1631642866.09787,21
edge2,1631642869.10434,21.1
edge2,1631642872.11105,18.3
edge2,1631642875.13416,21.8
edge2,1631642878.14253,20.1
edge2,1631642881.16646,20.8
edge2,1631642884.1893,21.3
edge2,1631642887.19642,21.1
edge2,1631642890.22333,21.2
edge2,1631642893.27612,21.3
edge2,1631642896.3048,19.5
edge2,1631642899.31615,20.7
edge2,1631642902.323,19.6
edge2,1631642905.39929,19.3
edge2,1631642908.42574,21
edge2,1631642911.45393,21
edge2,1631642914.47128,20.5
edge2,1631642917.47805,21
edge2,1631642920.48487,21.2
edge2,1631642923.49423,20.3
