edge_name,unix_timestamp,percentage_cpu_utilisation
edge2,1631644744.71199,27.9
edge2,1631644747.7194,27.9
edge2,1631644750.73535,29.3
edge2,1631644753.77274,27.4
edge2,1631644756.7872,28.1
edge2,1631644759.7932,27.9
edge2,1631644763.16727,27.6
edge2,1631644766.19935,27.8
edge2,1631644769.20573,29.8
edge2,1631644772.36958,28.9
edge2,1631644775.49647,27.3
edge2,1631644778.50342,29.3
edge2,1631644781.51425,28.1
edge2,1631644784.53119,26.5
edge2,1631644787.54529,27.3
edge2,1631644790.61239,27.3
edge2,1631644793.62932,28.2
edge2,1631644796.64174,27.8
edge2,1631644799.65091,28.2
edge2,1631644802.6663,28.4
