edge_name,unix_timestamp,percentage_cpu_utilisation
edge2,1631645451.8117,23.4
edge2,1631645454.94937,27.7
edge2,1631645458.9753,27.4
edge2,1631645462.02203,27.9
edge2,1631645465.0304,29.6
edge2,1631645468.03917,29.1
edge2,1631645471.06716,27.2
edge2,1631645474.07794,28
edge2,1631645477.09572,28.6
edge2,1631645480.10814,27.2
edge2,1631645483.12122,28.2
edge2,1631645486.12949,28.6
edge2,1631645489.19269,28.7
edge2,1631645492.22946,28.8
edge2,1631645495.23798,27.6
edge2,1631645498.24616,27.4
edge2,1631645501.255,27.2
edge2,1631645504.26723,31.5
edge2,1631645507.28191,25.7
edge2,1631645510.30726,27.3
