edge_name,unix_timestamp,percentage_cpu_utilisation
edge2,1631645099.88803,24.6
edge2,1631645102.89655,27.3
edge2,1631645105.906,26.9
edge2,1631645108.99811,30.8
edge2,1631645112.00953,27.7
edge2,1631645115.01781,26.2
edge2,1631645118.03145,27.3
edge2,1631645121.05474,27.2
edge2,1631645124.08792,27.7
edge2,1631645127.10697,26.6
edge2,1631645130.11526,28.1
edge2,1631645133.16057,26.3
edge2,1631645136.1819,27.1
edge2,1631645139.19643,26.8
edge2,1631645142.20258,28.8
edge2,1631645145.21391,25.3
edge2,1631645148.22524,28.3
edge2,1631645151.24151,26.6
edge2,1631645154.25245,26.1
edge2,1631645157.40463,26.6
