edge_name,unix_timestamp,percentage_cpu_utilisation
edge2,1631645274.30839,26.9
edge2,1631645277.32461,27
edge2,1631645280.36832,28.9
edge2,1631645283.37626,27.6
edge2,1631645286.39613,27.6
edge2,1631645289.40322,29.3
edge2,1631645292.489,26.2
edge2,1631645295.64235,28.9
edge2,1631645298.68447,25.8
edge2,1631645301.69216,28.2
edge2,1631645304.70113,26.3
edge2,1631645307.88356,29.1
edge2,1631645310.91433,29.5
edge2,1631645313.92354,27.8
edge2,1631645316.93147,28.3
edge2,1631645319.94817,27.5
edge2,1631645322.95662,26
edge2,1631645325.98712,27.2
edge2,1631645328.99843,28.1
edge2,1631645332.01703,26.2
