edge_name,unix_timestamp,percentage_cpu_utilisation
edge2,1631644136.26947,23.5
edge2,1631644139.30234,27.8
edge2,1631644142.32941,28.9
edge2,1631644145.34739,28.1
edge2,1631644148.41715,29.1
edge2,1631644151.42965,26.6
edge2,1631644154.44474,27.8
edge2,1631644157.46644,28.2
edge2,1631644160.49561,27.9
edge2,1631644163.51769,27.6
edge2,1631644166.53076,29
edge2,1631644169.5419,28
edge2,1631644172.54957,27.5
edge2,1631644175.55687,28.9
edge2,1631644178.56444,28.2
edge2,1631644181.58932,27
edge2,1631644184.67043,27.9
edge2,1631644187.67796,29
edge2,1631644190.70784,27.2
edge2,1631644193.90249,27.3
