edge_name,unix_timestamp,percentage_cpu_utilisation
edge2,1631643915.27968,25.6
edge2,1631643918.29271,27.1
edge2,1631643921.39371,26.9
edge2,1631643924.41154,28.5
edge2,1631643927.439,27.4
edge2,1631643930.45472,27.6
edge2,1631643933.48751,27.1
edge2,1631643936.49417,26.9
edge2,1631643939.55842,27
edge2,1631643942.57663,27.8
edge2,1631643945.58453,27.2
edge2,1631643948.59569,26.6
edge2,1631643951.63687,26.2
edge2,1631643954.66069,26.8
edge2,1631643957.67018,26.5
edge2,1631643960.71767,26.7
edge2,1631643963.74421,26.8
edge2,1631643966.75792,27.1
edge2,1631643969.775,27
edge2,1631643972.80228,26.8
