edge_name,unix_timestamp,percentage_cpu_utilisation
edge2,1631642632.09938,17.7
edge2,1631642635.11123,20.5
edge2,1631642638.13084,20.8
edge2,1631642641.14378,18.7
edge2,1631642644.15385,21.1
edge2,1631642647.16111,19.2
edge2,1631642650.16802,18.8
edge2,1631642653.1822,19.6
edge2,1631642656.21836,21.2
edge2,1631642659.22602,21.2
edge2,1631642662.23406,17.6
edge2,1631642665.24405,20.9
edge2,1631642668.2551,16.5
edge2,1631642671.26268,19.8
edge2,1631642674.26929,16.3
edge2,1631642677.27667,19.5
edge2,1631642680.29929,17.8
edge2,1631642683.31431,16.4
edge2,1631642686.32144,16.1
edge2,1631642689.3651,14.4
