Connecting to host 192.168.2.5, port 5201
[  5] local 192.168.2.4 port 38590 connected to 192.168.2.5 port 5201
[ ID] Interval           Transfer     Bitrate         Total Datagrams
[  5]   0.00-1.00   sec  1.21 MBytes  10.2 Mbits/sec  878  
[  5]   1.00-2.00   sec  1.08 MBytes  9.04 Mbits/sec  780  
[  5]   2.00-3.00   sec  1.15 MBytes  9.64 Mbits/sec  832  
[  5]   3.00-4.00   sec  1.04 MBytes  8.73 Mbits/sec  754  
[  5]   4.00-5.00   sec  1.24 MBytes  10.4 Mbits/sec  897  
[  5]   5.00-6.00   sec  1.17 MBytes  9.79 Mbits/sec  845  
[  5]   6.00-7.00   sec  1.10 MBytes  9.19 Mbits/sec  793  
[  5]   7.00-8.00   sec  1.22 MBytes  10.2 Mbits/sec  884  
[  5]   8.00-9.00   sec  1.06 MBytes  8.88 Mbits/sec  767  
[  5]   9.00-10.00  sec  1.10 MBytes  9.19 Mbits/sec  793  
[  5]  10.00-11.00  sec  1.13 MBytes  9.49 Mbits/sec  819  
[  5]  11.00-12.00  sec  1.06 MBytes  8.88 Mbits/sec  767  
[  5]  12.00-13.00  sec  1.02 MBytes  8.58 Mbits/sec  741  
[  5]  13.00-14.00  sec  1.02 MBytes  8.58 Mbits/sec  741  
[  5]  14.00-15.00  sec  1.15 MBytes  9.64 Mbits/sec  832  
[  5]  15.00-16.00  sec  1.36 MBytes  11.4 Mbits/sec  988  
[  5]  16.00-17.00  sec  1.10 MBytes  9.19 Mbits/sec  793  
[  5]  17.00-18.00  sec  1.04 MBytes  8.73 Mbits/sec  754  
[  5]  18.00-19.00  sec  1.02 MBytes  8.58 Mbits/sec  741  
[  5]  19.00-20.00  sec  1.10 MBytes  9.19 Mbits/sec  793  
[  5]  20.00-21.00  sec   919 KBytes  7.53 Mbits/sec  650  
[  5]  21.00-22.00  sec  1.06 MBytes  8.88 Mbits/sec  767  
[  5]  22.00-23.00  sec  1.01 MBytes  8.44 Mbits/sec  728  
[  5]  23.00-24.00  sec   956 KBytes  7.83 Mbits/sec  676  
[  5]  24.00-25.00  sec  1.08 MBytes  9.04 Mbits/sec  780  
[  5]  25.00-26.00  sec  1.08 MBytes  9.04 Mbits/sec  780  
[  5]  26.00-27.00  sec   974 KBytes  7.98 Mbits/sec  689  
[  5]  27.00-28.00  sec   864 KBytes  7.08 Mbits/sec  611  
[  5]  28.00-29.00  sec  1011 KBytes  8.28 Mbits/sec  715  
[  5]  29.00-30.00  sec  1.04 MBytes  8.73 Mbits/sec  754  
[  5]  30.00-31.00  sec  1.40 MBytes  11.7 Mbits/sec  1014  
[  5]  31.00-32.00  sec  1.15 MBytes  9.64 Mbits/sec  832  
[  5]  32.00-33.00  sec  1011 KBytes  8.28 Mbits/sec  715  
[  5]  33.00-34.00  sec  1.06 MBytes  8.88 Mbits/sec  767  
[  5]  34.00-35.00  sec  1.04 MBytes  8.73 Mbits/sec  754  
[  5]  35.00-36.00  sec   901 KBytes  7.38 Mbits/sec  637  
[  5]  36.00-37.00  sec  1.08 MBytes  9.04 Mbits/sec  780  
[  5]  37.00-38.00  sec  1.40 MBytes  11.7 Mbits/sec  1014  
[  5]  38.00-39.00  sec  1.31 MBytes  11.0 Mbits/sec  949  
[  5]  39.00-40.00  sec  1.31 MBytes  11.0 Mbits/sec  949  
[  5]  40.00-41.00  sec  1.18 MBytes  9.94 Mbits/sec  858  
[  5]  41.00-42.00  sec  1.13 MBytes  9.49 Mbits/sec  819  
[  5]  42.00-43.00  sec  1.22 MBytes  10.2 Mbits/sec  884  
[  5]  43.00-44.00  sec  1.18 MBytes  9.93 Mbits/sec  858  
[  5]  44.00-45.00  sec  1.02 MBytes  8.59 Mbits/sec  741  
[  5]  45.00-46.00  sec  1.13 MBytes  9.49 Mbits/sec  819  
[  5]  46.00-47.00  sec  1.15 MBytes  9.64 Mbits/sec  832  
[  5]  47.00-48.00  sec  1.06 MBytes  8.88 Mbits/sec  767  
[  5]  48.00-49.00  sec  1.08 MBytes  9.04 Mbits/sec  780  
[  5]  49.00-50.00  sec  1.13 MBytes  9.49 Mbits/sec  819  
[  5]  50.00-51.00  sec  1.02 MBytes  8.58 Mbits/sec  741  
[  5]  51.00-52.00  sec   919 KBytes  7.53 Mbits/sec  650  
[  5]  52.00-53.00  sec   993 KBytes  8.13 Mbits/sec  702  
[  5]  53.00-54.00  sec  1.10 MBytes  9.19 Mbits/sec  793  
