-----------------------------------------------------------
Server listening on 5201
-----------------------------------------------------------
Accepted connection from 192.168.2.4, port 40206
[  5] local 192.168.2.5 port 5201 connected to 192.168.2.4 port 45129
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-1.00   sec   973 KBytes  7.97 Mbits/sec  0.709 ms  0/688 (0%)  
[  5]   1.00-2.00   sec   979 KBytes  8.02 Mbits/sec  0.728 ms  0/692 (0%)  
[  5]   2.00-3.00   sec   976 KBytes  7.99 Mbits/sec  0.798 ms  0/690 (0%)  
[  5]   3.00-4.00   sec   976 KBytes  7.99 Mbits/sec  0.894 ms  0/690 (0%)  
[  5]   4.00-5.00   sec   979 KBytes  8.02 Mbits/sec  0.795 ms  0/692 (0%)  
[  5]   5.00-6.00   sec   945 KBytes  7.74 Mbits/sec  2.247 ms  0/668 (0%)  
[  5]   6.00-7.00   sec  1007 KBytes  8.25 Mbits/sec  0.903 ms  0/712 (0%)  
[  5]   7.00-8.00   sec   974 KBytes  7.98 Mbits/sec  0.787 ms  0/689 (0%)  
[  5]   8.00-9.00   sec   979 KBytes  8.02 Mbits/sec  0.771 ms  0/692 (0%)  
[  5]   9.00-10.00  sec   977 KBytes  8.00 Mbits/sec  0.538 ms  0/691 (0%)  
[  5]  10.00-11.00  sec   977 KBytes  8.00 Mbits/sec  0.647 ms  0/691 (0%)  
[  5]  11.00-12.00  sec   976 KBytes  7.99 Mbits/sec  0.838 ms  0/690 (0%)  
[  5]  12.00-13.00  sec   977 KBytes  8.00 Mbits/sec  0.617 ms  0/691 (0%)  
[  5]  13.00-14.00  sec   976 KBytes  7.99 Mbits/sec  0.530 ms  0/690 (0%)  
[  5]  14.00-15.00  sec   979 KBytes  8.02 Mbits/sec  0.968 ms  0/692 (0%)  
[  5]  15.00-16.00  sec   976 KBytes  7.99 Mbits/sec  1.111 ms  0/690 (0%)  
[  5]  16.00-17.00  sec   976 KBytes  7.99 Mbits/sec  0.779 ms  0/690 (0%)  
[  5]  17.00-18.00  sec   977 KBytes  8.00 Mbits/sec  0.691 ms  0/691 (0%)  
[  5]  18.00-19.00  sec   976 KBytes  7.99 Mbits/sec  0.777 ms  0/690 (0%)  
[  5]  19.00-20.00  sec   977 KBytes  8.00 Mbits/sec  0.738 ms  0/691 (0%)  
[  5]  20.00-21.00  sec   977 KBytes  8.00 Mbits/sec  1.064 ms  0/691 (0%)  
[  5]  21.00-22.00  sec   977 KBytes  8.00 Mbits/sec  0.769 ms  0/691 (0%)  
[  5]  22.00-23.00  sec   976 KBytes  7.99 Mbits/sec  0.598 ms  0/690 (0%)  
[  5]  23.00-24.00  sec   976 KBytes  7.99 Mbits/sec  0.777 ms  0/690 (0%)  
[  5]  24.00-25.00  sec   977 KBytes  8.00 Mbits/sec  0.642 ms  0/691 (0%)  
[  5]  25.00-26.00  sec   977 KBytes  8.00 Mbits/sec  0.715 ms  0/691 (0%)  
[  5]  26.00-27.00  sec   977 KBytes  8.00 Mbits/sec  0.802 ms  0/691 (0%)  
[  5]  27.00-28.00  sec   977 KBytes  8.00 Mbits/sec  0.702 ms  0/691 (0%)  
[  5]  28.00-29.00  sec   974 KBytes  7.98 Mbits/sec  0.889 ms  0/689 (0%)  
[  5]  29.00-30.00  sec   979 KBytes  8.02 Mbits/sec  0.768 ms  0/692 (0%)  
[  5]  30.00-31.00  sec   976 KBytes  7.99 Mbits/sec  0.977 ms  0/690 (0%)  
[  5]  31.00-32.00  sec   976 KBytes  7.99 Mbits/sec  0.633 ms  0/690 (0%)  
[  5]  32.00-33.00  sec   979 KBytes  8.02 Mbits/sec  0.868 ms  0/692 (0%)  
[  5]  33.00-34.00  sec   974 KBytes  7.98 Mbits/sec  0.692 ms  0/689 (0%)  
[  5]  34.00-35.00  sec   977 KBytes  8.00 Mbits/sec  0.760 ms  0/691 (0%)  
[  5]  35.00-36.00  sec   977 KBytes  8.01 Mbits/sec  0.820 ms  0/691 (0%)  
[  5]  36.00-37.00  sec   977 KBytes  8.00 Mbits/sec  0.672 ms  0/691 (0%)  
[  5]  37.00-38.00  sec   977 KBytes  8.00 Mbits/sec  0.660 ms  0/691 (0%)  
[  5]  38.00-39.00  sec   976 KBytes  7.99 Mbits/sec  0.697 ms  0/690 (0%)  
[  5]  39.00-40.00  sec   976 KBytes  7.99 Mbits/sec  0.677 ms  0/690 (0%)  
[  5]  40.00-41.00  sec   977 KBytes  8.00 Mbits/sec  0.682 ms  0/691 (0%)  
[  5]  41.00-42.00  sec   976 KBytes  7.99 Mbits/sec  0.475 ms  0/690 (0%)  
[  5]  42.00-43.00  sec   977 KBytes  8.00 Mbits/sec  0.690 ms  0/691 (0%)  
[  5]  43.00-44.00  sec   977 KBytes  8.00 Mbits/sec  0.660 ms  0/691 (0%)  
[  5]  44.00-45.00  sec   977 KBytes  8.00 Mbits/sec  0.580 ms  0/691 (0%)  
[  5]  45.00-46.00  sec   974 KBytes  7.98 Mbits/sec  0.912 ms  0/689 (0%)  
[  5]  46.00-47.00  sec   979 KBytes  8.02 Mbits/sec  0.722 ms  0/692 (0%)  
[  5]  47.00-48.00  sec   976 KBytes  7.99 Mbits/sec  0.607 ms  0/690 (0%)  
[  5]  48.00-49.00  sec   977 KBytes  8.01 Mbits/sec  0.615 ms  0/691 (0%)  
[  5]  49.00-50.00  sec   976 KBytes  7.99 Mbits/sec  0.885 ms  0/690 (0%)  
[  5]  50.00-51.00  sec   977 KBytes  8.00 Mbits/sec  0.734 ms  0/691 (0%)  
[  5]  51.00-52.00  sec   977 KBytes  8.00 Mbits/sec  0.883 ms  0/691 (0%)  
[  5]  52.00-53.00  sec   977 KBytes  8.00 Mbits/sec  0.709 ms  0/691 (0%)  
[  5]  53.00-54.00  sec   976 KBytes  7.99 Mbits/sec  0.875 ms  0/690 (0%)  
[  5]  54.00-55.00  sec   977 KBytes  8.01 Mbits/sec  0.612 ms  0/691 (0%)  
[  5]  55.00-56.00  sec   977 KBytes  8.00 Mbits/sec  0.872 ms  0/691 (0%)  
