-----------------------------------------------------------
Server listening on 5201
-----------------------------------------------------------
Accepted connection from 192.168.2.4, port 40058
[  5] local 192.168.2.5 port 5201 connected to 192.168.2.4 port 41514
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-1.00   sec   730 KBytes  5.98 Mbits/sec  0.453 ms  0/516 (0%)  
[  5]   1.00-2.00   sec   732 KBytes  6.00 Mbits/sec  0.454 ms  0/518 (0%)  
[  5]   2.00-3.00   sec   732 KBytes  6.00 Mbits/sec  0.595 ms  0/518 (0%)  
[  5]   3.00-4.00   sec   732 KBytes  6.00 Mbits/sec  0.887 ms  0/518 (0%)  
[  5]   4.00-5.00   sec   732 KBytes  6.00 Mbits/sec  0.359 ms  0/518 (0%)  
[  5]   5.00-6.00   sec   732 KBytes  6.00 Mbits/sec  0.477 ms  0/518 (0%)  
[  5]   6.00-7.00   sec   732 KBytes  6.00 Mbits/sec  0.584 ms  0/518 (0%)  
[  5]   7.00-8.00   sec   732 KBytes  6.00 Mbits/sec  0.444 ms  0/518 (0%)  
[  5]   8.00-9.00   sec   732 KBytes  6.00 Mbits/sec  0.372 ms  0/518 (0%)  
[  5]   9.00-10.00  sec   732 KBytes  6.00 Mbits/sec  0.570 ms  0/518 (0%)  
[  5]  10.00-11.00  sec   732 KBytes  6.00 Mbits/sec  0.420 ms  0/518 (0%)  
[  5]  11.00-12.00  sec   731 KBytes  5.99 Mbits/sec  0.457 ms  0/517 (0%)  
[  5]  12.00-13.00  sec   732 KBytes  6.00 Mbits/sec  0.580 ms  0/518 (0%)  
[  5]  13.00-14.00  sec   732 KBytes  6.00 Mbits/sec  0.554 ms  0/518 (0%)  
[  5]  14.00-15.00  sec   732 KBytes  6.00 Mbits/sec  0.304 ms  0/518 (0%)  
[  5]  15.00-16.00  sec   732 KBytes  6.00 Mbits/sec  0.595 ms  0/518 (0%)  
[  5]  16.00-17.00  sec   734 KBytes  6.01 Mbits/sec  0.519 ms  0/519 (0%)  
[  5]  17.00-18.00  sec   732 KBytes  6.00 Mbits/sec  0.571 ms  0/518 (0%)  
[  5]  18.00-19.00  sec   732 KBytes  6.00 Mbits/sec  0.550 ms  0/518 (0%)  
[  5]  19.00-20.00  sec   732 KBytes  6.00 Mbits/sec  0.637 ms  0/518 (0%)  
