edge_name,unix_timestamp,percentage_cpu_utilisation
edge4,1631655684.584578,5.8
edge4,1631655687.599091,5.5
edge4,1631655690.653993,4.9
edge4,1631655693.6782222,5.5
edge4,1631655696.7121549,7.4
edge4,1631655699.7688947,5.2
edge4,1631655702.8351502,5.5
edge4,1631655705.8541014,4.2
edge4,1631655708.8819768,5.2
edge4,1631655711.8897455,6.2
edge4,1631655714.9008296,5.5
edge4,1631655717.9310815,4.5
edge4,1631655720.9532766,3.4
edge4,1631655723.9764245,6.0
edge4,1631655726.9959,7.4
edge4,1631655730.0075567,4.7
edge4,1631655733.028337,6.2
edge4,1631655736.0487866,8.6
edge4,1631655739.0782535,7.4
edge4,1631655742.08921,4.4
edge4,1631655745.0957959,4.9
edge4,1631655748.4687476,6.2
edge4,1631655751.5004365,4.2
edge4,1631655754.5137362,4.4
edge4,1631655757.6073089,5.8
edge4,1631655760.6147556,0.3
edge4,1631655763.6211507,1.0
edge4,1631655766.6280744,0.5
