edge_name,unix_timestamp,percentage_cpu_utilisation
edge4,1631653737.7930083,0.3
edge4,1631653740.8110948,0.8
edge4,1631653743.820118,0.3
edge4,1631653746.8270051,0.3
edge4,1631653749.8470666,0.3
edge4,1631653752.8525405,0.3
edge4,1631653755.8572354,0.8
edge4,1631653758.8681982,1.6
edge4,1631653761.8756342,0.5
edge4,1631653764.8856432,0.3
edge4,1631653767.8920271,0.8
edge4,1631653770.9008634,1.1
edge4,1631653773.9198442,0.8
edge4,1631653776.9272964,0.8
edge4,1631653779.941777,0.8
edge4,1631653782.9536564,1.1
edge4,1631653785.9629693,0.5
edge4,1631653788.9763656,0.3
edge4,1631653791.9830992,0.5
edge4,1631653794.9906557,1.1
edge4,1631653798.0000963,0.0
edge4,1631653801.0519419,0.8
edge4,1631653804.060419,1.1
edge4,1631653807.0697777,0.5
edge4,1631653810.07685,1.1
edge4,1631653813.0972748,1.0
edge4,1631653816.1059947,0.5
edge4,1631653819.1127918,1.0
