edge_name,unix_timestamp,percentage_cpu_utilisation
edge4,1631656885.627683,15.2
edge4,1631656888.655276,7.1
edge4,1631656891.6914527,7.7
edge4,1631656894.7108812,5.7
edge4,1631656898.3515198,4.7
edge4,1631656901.3568804,5.0
edge4,1631656904.3653595,6.2
edge4,1631656907.4156272,5.9
edge4,1631656910.430102,5.4
edge4,1631656913.4496052,4.7
edge4,1631656916.4594822,6.7
edge4,1631656919.5277705,4.7
edge4,1631656922.5494866,4.9
edge4,1631656925.5584824,6.4
edge4,1631656928.565382,3.7
edge4,1631656931.571559,4.4
edge4,1631656934.5856347,4.8
edge4,1631656937.5955868,3.1
edge4,1631656940.6015506,3.4
edge4,1631656943.6175432,3.6
edge4,1631656946.6354818,2.3
edge4,1631656949.6525624,3.1
edge4,1631656952.6584482,5.1
edge4,1631656955.6703682,2.6
edge4,1631656958.6835713,2.8
edge4,1631656961.6906,0.3
edge4,1631656964.6999552,1.2
edge4,1631656967.707681,0.2
