edge_name,unix_timestamp,percentage_cpu_utilisation
edge4,1631655243.4850662,3.9
edge4,1631655246.4948936,0.3
edge4,1631655249.5112023,0.5
edge4,1631655252.5190754,1.1
edge4,1631655255.5325325,1.6
edge4,1631655258.5538626,0.6
edge4,1631655261.5697114,0.8
edge4,1631655264.5808697,1.9
edge4,1631655267.59195,1.9
edge4,1631655270.6058896,0.3
edge4,1631655273.6181211,1.1
edge4,1631655276.6297264,0.0
edge4,1631655279.6428745,0.6
edge4,1631655282.6604614,0.0
edge4,1631655285.6712654,1.6
edge4,1631655288.7022583,1.4
edge4,1631655291.713305,1.1
edge4,1631655294.720839,1.1
edge4,1631655297.7352376,0.3
edge4,1631655300.7418075,1.4
edge4,1631655303.7599,1.1
edge4,1631655306.7675052,1.4
edge4,1631655309.7763896,1.1
edge4,1631655312.786548,0.8
edge4,1631655315.7984636,1.1
edge4,1631655318.8059754,1.5
edge4,1631655321.8126612,0.5
edge4,1631655324.8193896,1.2
