edge_name,unix_timestamp,percentage_cpu_utilisation
edge4,1631653960.3445442,0.0
edge4,1631653963.3530617,1.1
edge4,1631653966.3609755,0.5
edge4,1631653969.3674028,0.8
edge4,1631653972.3739965,1.3
edge4,1631653975.3788893,0.5
edge4,1631653978.3923366,0.5
edge4,1631653981.4052186,1.1
edge4,1631653984.4180639,0.5
edge4,1631653987.4292703,0.5
edge4,1631653990.4360325,0.5
edge4,1631653993.44372,1.1
edge4,1631653996.451133,1.1
edge4,1631653999.4678195,0.8
edge4,1631654002.4812417,0.5
edge4,1631654005.4947991,1.1
edge4,1631654008.5051742,0.3
edge4,1631654011.5178146,0.8
edge4,1631654014.5258365,0.8
edge4,1631654017.5316336,0.5
edge4,1631654020.538349,0.5
edge4,1631654023.54965,0.8
edge4,1631654026.5572016,0.8
edge4,1631654029.5682,0.8
edge4,1631654032.5746422,0.3
edge4,1631654035.5808249,1.0
edge4,1631654038.5873873,0.7
edge4,1631654041.5941901,1.3
edge4,1631654044.6010118,1.5
