edge_name,unix_timestamp,percentage_cpu_utilisation
edge4,1631655545.9749174,3.9
edge4,1631655548.9888732,7.6
edge4,1631655552.0421968,5.7
edge4,1631655555.0890558,5.4
edge4,1631655558.14631,6.7
edge4,1631655561.1630661,6.2
edge4,1631655564.1684341,5.7
edge4,1631655567.1783402,6.9
edge4,1631655570.1870093,5.4
edge4,1631655573.2616308,5.2
edge4,1631655576.2716346,4.9
edge4,1631655579.297706,7.1
edge4,1631655582.5643165,2.9
edge4,1631655585.5698693,6.9
edge4,1631655588.5912614,5.9
edge4,1631655591.6227295,6.4
edge4,1631655594.655297,5.4
edge4,1631655597.661886,6.4
edge4,1631655600.6953104,4.2
edge4,1631655603.7163846,5.2
edge4,1631655606.7358358,4.7
edge4,1631655609.7883952,5.6
edge4,1631655612.862103,5.9
edge4,1631655615.94204,4.1
edge4,1631655618.9521592,4.9
edge4,1631655621.959106,0.3
edge4,1631655624.9659083,0.0
edge4,1631655627.9729257,0.3
