edge_name,unix_timestamp,percentage_cpu_utilisation
edge4,1631655962.078211,5.2
edge4,1631655965.0996008,3.4
edge4,1631655968.1181824,6.0
edge4,1631655971.1362433,5.4
edge4,1631655974.159852,4.2
edge4,1631655977.1761844,5.4
edge4,1631655980.2068305,7.2
edge4,1631655983.217647,6.9
edge4,1631655986.240713,6.4
edge4,1631655989.251672,6.5
edge4,1631655992.2638597,5.7
edge4,1631655995.294781,5.5
edge4,1631655998.304475,6.7
edge4,1631656001.325148,6.9
edge4,1631656004.3507059,5.7
edge4,1631656007.3717077,4.9
edge4,1631656010.4865813,5.6
edge4,1631656013.5162024,4.9
edge4,1631656016.5306337,5.9
edge4,1631656019.7264879,4.2
edge4,1631656022.7313454,4.9
edge4,1631656025.758732,4.9
edge4,1631656028.7809691,4.9
edge4,1631656031.790101,3.1
edge4,1631656034.799337,2.9
edge4,1631656037.806176,0.5
edge4,1631656040.8134322,1.0
