edge_name,unix_timestamp,percentage_cpu_utilisation
edge1,1631647636.39316,0.5
edge1,1631647639.40098,1.3
edge1,1631647642.41469,0.5
edge1,1631647645.4267,1.3
edge1,1631647648.46246,2.6
edge1,1631647651.47,2
edge1,1631647654.47811,1
edge1,1631647657.48662,3.1
edge1,1631647660.49683,3.3
edge1,1631647663.50581,1.3
edge1,1631647666.51408,0.5
edge1,1631647669.52604,3.6
edge1,1631647672.5364,0.8
edge1,1631647675.54533,0.8
edge1,1631647678.55222,0.5
edge1,1631647681.56716,2.5
edge1,1631647684.57438,0.3
edge1,1631647687.59425,0.3
edge1,1631647690.60011,2.6
edge1,1631647693.60612,0.8
