edge_name,unix_timestamp,percentage_cpu_utilisation
edge1,1631647449.28749,0.3
edge1,1631647452.29536,0
edge1,1631647455.30541,0.5
edge1,1631647458.31749,1
edge1,1631647461.32541,0.8
edge1,1631647464.33543,0.5
edge1,1631647467.34785,1.8
edge1,1631647470.35442,0.3
edge1,1631647473.36821,1
edge1,1631647476.37592,1.5
edge1,1631647479.38281,2.1
edge1,1631647482.3917,0.5
edge1,1631647485.39903,0.5
edge1,1631647488.40711,2.3
edge1,1631647491.42442,0.3
edge1,1631647494.47817,0.3
edge1,1631647497.48633,1.3
edge1,1631647500.50054,0.3
edge1,1631647503.51314,2.5
edge1,1631647506.52754,0.8
