edge_name,unix_timestamp,percentage_cpu_utilisation
edge1,1631648540.43081,2.1
edge1,1631648543.43902,0.3
edge1,1631648546.44934,0.5
edge1,1631648549.46007,2.1
edge1,1631648552.46736,1.6
edge1,1631648555.47539,1.3
edge1,1631648558.48538,0
edge1,1631648561.56052,2.4
edge1,1631648564.57533,0.5
edge1,1631648567.58232,1
edge1,1631648570.5893,1.3
edge1,1631648573.59962,0.8
edge1,1631648576.73041,0.8
edge1,1631648579.73733,1.3
edge1,1631648582.74441,2.1
edge1,1631648585.76318,1.3
edge1,1631648588.77773,0.3
edge1,1631648591.7884,2.6
edge1,1631648594.79609,1.6
edge1,1631648597.82438,0.5
