edge_name,unix_timestamp,percentage_cpu_utilisation
edge1,1631650844.32916,2.8
edge1,1631650847.38924,6.1
edge1,1631650850.41973,5.4
edge1,1631650853.48818,4.9
edge1,1631650856.55148,4.6
edge1,1631650859.57477,5.3
edge1,1631650862.58441,5.6
edge1,1631650865.7694,6.6
edge1,1631650868.7764,3.4
edge1,1631650871.81171,6.5
edge1,1631650875.6784,5.6
edge1,1631650878.68593,3.4
edge1,1631650881.69864,5.4
edge1,1631650884.70523,3.4
edge1,1631650887.73932,3.6
edge1,1631650890.74682,7.1
edge1,1631650893.75472,5.8
edge1,1631650897.06515,5.6
edge1,1631650900.07661,4.9
edge1,1631650903.10788,6.4
