edge_name,unix_timestamp,percentage_cpu_utilisation
edge1,1631651182.61147,2.8
edge1,1631651185.62194,4.6
edge1,1631651188.63031,5.6
edge1,1631651191.63894,4.3
edge1,1631651194.67925,4.3
edge1,1631651197.69001,5.1
edge1,1631651200.70498,4.1
edge1,1631651203.71243,5.3
edge1,1631651206.75198,4.6
edge1,1631651209.76208,4.8
edge1,1631651212.83079,5.3
edge1,1631651215.86241,5.6
edge1,1631651218.9462,5.9
edge1,1631651222.05358,4.6
edge1,1631651225.06053,4.1
edge1,1631651228.11407,5.1
edge1,1631651231.1196,3.9
edge1,1631651234.12962,3.1
edge1,1631651237.15809,5.8
edge1,1631651240.16854,6.3
