edge_name,unix_timestamp,percentage_cpu_utilisation
edge1,1631648774.43172,0
edge1,1631648777.43967,1.1
edge1,1631648780.47456,2.9
edge1,1631648783.48217,0.5
edge1,1631648786.49047,1.1
edge1,1631648789.50947,0.3
edge1,1631648792.52913,2.6
edge1,1631648795.53739,1.1
edge1,1631648798.54348,1.6
edge1,1631648801.58048,3.1
edge1,1631648804.66473,0.8
edge1,1631648807.6806,0.8
edge1,1631648810.68799,2.3
edge1,1631648813.69532,2.6
edge1,1631648816.70255,0.8
edge1,1631648819.72446,0.3
edge1,1631648822.73561,1.5
edge1,1631648825.74441,1.1
edge1,1631648828.75154,0
edge1,1631648831.76957,1.6
