edge_name,unix_timestamp,percentage_cpu_utilisation
edge1,1631647938.56293,1.3
edge1,1631647941.5769,1
edge1,1631647944.58293,0.3
edge1,1631647947.594,0.8
edge1,1631647950.6022,2.6
edge1,1631647953.61192,0.5
edge1,1631647956.61902,0.3
edge1,1631647959.63746,2.9
edge1,1631647962.65794,1.3
edge1,1631647965.66578,0.5
edge1,1631647968.67662,0
edge1,1631647971.68982,3.1
edge1,1631647974.69698,1.3
edge1,1631647977.70727,1.8
edge1,1631647980.74023,0.3
edge1,1631647983.75149,0.8
edge1,1631647986.76292,0.8
edge1,1631647989.77991,1.3
edge1,1631647992.78768,2.8
edge1,1631647995.79291,1
