edge_name,unix_timestamp,percentage_cpu_utilisation
edge1,1631649065.31973,0.8
edge1,1631649068.32901,0.3
edge1,1631649071.33729,2.9
edge1,1631649074.35493,0.3
edge1,1631649077.37067,1.1
edge1,1631649080.38465,2.6
edge1,1631649083.39409,0.5
edge1,1631649086.41608,1.1
edge1,1631649089.4271,0.8
edge1,1631649092.43369,2.9
edge1,1631649095.44752,0.8
edge1,1631649098.45692,0.5
edge1,1631649101.48261,0.5
edge1,1631649104.49944,0.8
edge1,1631649107.51245,1.6
edge1,1631649110.52316,0.5
edge1,1631649113.55932,2.7
edge1,1631649116.57019,0.5
edge1,1631649119.6336,0.5
edge1,1631649122.6416,2.4
