edge_name,unix_timestamp,percentage_cpu_utilisation
edge1,1631650653.00524,3.8
edge1,1631650656.01347,7.1
edge1,1631650659.02357,7.6
edge1,1631650662.04547,3.9
edge1,1631650665.05406,4.4
edge1,1631650668.13418,5.9
edge1,1631650671.20141,5.6
edge1,1631650674.27187,3.4
edge1,1631650677.30053,3.4
edge1,1631650680.33331,5.7
edge1,1631650683.34148,3.1
edge1,1631650686.35626,4.1
edge1,1631650689.36744,6.6
edge1,1631650692.39053,4.3
edge1,1631650695.42146,4.8
edge1,1631650698.42926,4.4
edge1,1631650701.43714,6.4
edge1,1631650704.44505,3.6
edge1,1631650707.45424,6.5
edge1,1631650710.4952,4.1
