edge_name,unix_timestamp,percentage_cpu_utilisation
edge1,1631649406.17895,0.3
edge1,1631649409.18639,0.3
edge1,1631649412.1993,2.6
edge1,1631649415.28062,0.3
edge1,1631649418.29048,0.3
edge1,1631649421.31691,0.8
edge1,1631649424.37899,2.4
edge1,1631649427.38703,2.4
edge1,1631649430.394,0.5
edge1,1631649433.40333,3.4
edge1,1631649436.4269,1.6
edge1,1631649439.43731,0.8
edge1,1631649442.44621,1.9
edge1,1631649445.53704,3.7
edge1,1631649448.55191,0.5
edge1,1631649451.5609,0.3
edge1,1631649454.56992,0.8
edge1,1631649457.58091,1.1
edge1,1631649460.59709,1.1
edge1,1631649463.60524,1.6
