edge_name,unix_timestamp,percentage_cpu_utilisation
edge1,1631649240.13054,1.6
edge1,1631649243.15066,0.3
edge1,1631649246.15872,0.8
edge1,1631649249.16729,0.3
edge1,1631649252.17683,4.1
edge1,1631649255.18489,0.8
edge1,1631649258.19159,0.8
edge1,1631649261.20449,0.5
edge1,1631649264.42163,0.3
edge1,1631649267.43058,0.3
edge1,1631649270.44159,0.5
edge1,1631649273.46966,2.1
edge1,1631649276.47739,0.8
edge1,1631649279.48731,1.1
edge1,1631649282.49593,0.5
edge1,1631649285.51065,2.1
edge1,1631649288.52364,2.1
edge1,1631649291.54188,0.5
edge1,1631649294.59759,3.1
edge1,1631649297.63714,0.8
